secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
236,72,105,1.49,16.7976,0,155,-5,4.46462,51.5751,0,0,13,0,46,0,0,0,0,0,0,0,0
237,72,105,1.494,16.398,0,157,-4,4.46465,51.5751,0,0,13,0,45,0,0,0,0,0,0,0,0
238,72,106,1.498,16.2,0,153,-4,4.46468,51.5751,0,0,13,0,45,0,0,0,0,0,0,0,0
239,72,105,1.502,15.6996,0,126,-4,4.46472,51.575,0,0,13,0,45,0,0,0,0,0,0,0,0
240,72,105,1.506,15.3,0,123,-4,4.46475,51.575,0,0,13,0,46,0,0,0,0,0,0,0,0
241,71,105,1.511,15.6996,0,128,-4,4.46478,51.575,0,0,13,0,47,0,0,0,0,0,0,0,0
242,72,105,1.514,14.0976,0,116,-4,4.46481,51.575,0,0,13,0,46,0,0,0,0,0,0,0,0
243,72,105,1.519,16.2972,0,115,-4,4.46485,51.5749,0,0,13,0,46,0,0,0,0,0,0,0,0
244,73,106,1.523,16.2,0,130,-4,4.46489,51.5749,0,0,13,0,46,0,0,0,0,0,0,0,0
245,73,106,1.529,16.4988,0,135,-4,4.46494,51.5749,0,0,13,0,46,0,0,0,0,0,0,0,0
246,73,106,1.533,16.2,0,129,-4,4.46499,51.5748,0,0,13,0,48,0,0,0,0,0,0,0,0
247,73,105,1.539,16.6968,0,126,-4,4.46504,51.5748,0,0,13,0,44,0,0,0,0,0,0,0,0
248,73,105,1.544,17.7984,0,125,-4,4.4651,51.5747,0,0,13,0,42,0,0,0,0,0,0,0,0
249,72,104,1.55,17.7984,0,148,-4,4.46516,51.5747,0,0,13,0,44,0,0,0,0,0,0,0,0
250,71,104,1.555,17.7984,0,149,-4,4.46522,51.5747,0,0,13,0,42,0,0,0,0,0,0,0,0
251,71,104,1.561,17.4996,0,129,-4,4.46528,51.5746,0,0,13,0,45,0,0,0,0,0,0,0,0
252,71,104,1.567,17.7984,0,134,-4,4.46534,51.5746,0,0,13,0,44,0,0,0,0,0,0,0,0
253,71,105,1.573,17.7984,0,137,-4,4.46539,51.5746,0,0,13,0,44,0,0,0,0,0,0,0,0
254,71,105,1.579,18.198,0,134,-4,4.46545,51.5745,0,0,13,0,44,0,0,0,0,0,0,0,0
255,71,106,1.584,18.2988,0,141,-4,4.46551,51.5745,0,0,13,0,45,0,0,0,0,0,0,0,0
256,72,106,1.589,18.2988,0,139,-4,4.46556,51.5745,0,0,13,0,44,0,0,0,0,0,0,0,0
257,72,105,1.594,17.4996,0,144,-4,4.46561,51.5744,0,0,13,0,44,0,0,0,0,0,0,0,0
258,72,104,1.599,17.3988,0,150,-4,4.46566,51.5744,0,0,13,0,44,0,0,0,0,0,0,0,0
259,72,104,1.604,17.4996,0,154,-4,4.46571,51.5744,0,0,13,0,44,0,0,0,0,0,0,0,0
260,72,104,1.609,17.4996,0,161,-4,4.46577,51.5743,0,0,13,0,45,0,0,0,0,0,0,0,0
261,71,104,1.614,17.4996,0,177,-4,4.46582,51.5743,0,0,13,0,46,0,0,0,0,0,0,0,0
262,71,105,1.619,17.5968,0,165,-4,4.46587,51.5743,0,0,13,0,46,0,0,0,0,0,0,0,0
263,71,105,1.625,16.9992,0,154,-4,4.46592,51.5742,0,0,13,0,48,0,0,0,0,0,0,0,0
264,70,106,1.629,16.9992,0,167,-4,4.46598,51.5742,0,0,13,0,49,0,0,0,0,0,0,0,0
265,71,108,1.634,16.2972,0,169,-4,4.46604,51.5742,0,0,13,0,48,0,0,0,0,0,0,0,0
266,71,108,1.639,16.9992,0,140,-4,4.4661,51.5742,0,0,13,0,48,0,0,0,0,0,0,0,0
267,72,107,1.644,17.7984,0,152,-4,4.46616,51.5742,0,0,13,0,45,0,0,0,0,0,0,0,0
268,72,107,1.649,17.7984,0,162,-4,4.46622,51.5741,0,0,13,0,44,0,0,0,0,0,0,0,0
269,72,107,1.654,17.7984,0,138,-4,4.46627,51.5741,0,0,13,0,45,0,0,0,0,0,0,0,0
270,71,106,1.658,17.1972,0,130,-4,4.46631,51.5741,0,0,13,0,45,0,0,0,0,0,0,0,0
271,71,106,1.663,16.0992,0,175,-4,4.46636,51.574,0,0,13,0,46,0,0,0,0,0,0,0,0
272,71,107,1.669,16.0992,0,169,-4,4.4664,51.574,0,0,13,0,47,0,0,0,0,0,0,0,0
273,70,107,1.674,17.4996,0,140,-4,4.46644,51.574,0,0,13,0,44,0,0,0,0,0,0,0,0
274,72,108,1.68,17.5968,0,136,-4,4.4665,51.5739,0,0,13,0,45,0,0,0,0,0,0,0,0
275,72,109,1.685,17.5968,0,127,-4,4.46654,51.5739,0,0,13,0,43,0,0,0,0,0,0,0,0
276,72,109,1.69,17.6976,0,138,-5,4.46659,51.5738,0,0,13,0,44,0,0,0,0,0,0,0,0
277,72,109,1.696,18.2988,0,153,-5,4.46664,51.5738,0,0,13,0,45,0,0,0,0,0,0,0,0
278,73,110,1.7,18.2988,0,151,-5,4.46668,51.5738,0,0,13,0,46,0,0,0,0,0,0,0,0
279,74,109,1.705,17.298,0,159,-5,4.46672,51.5737,0,0,13,0,48,0,0,0,0,0,0,0,0
280,74,109,1.71,17.298,0,176,-5,4.46677,51.5737,0,0,13,0,47,0,0,0,0,0,0,0,0
281,73,109,1.715,16.9992,0,170,-5,4.46682,51.5737,0,0,13,0,47,0,0,0,0,0,0,0,0
282,73,109,1.72,16.9992,0,170,-5,4.46688,51.5736,0,0,13,0,47,0,0,0,0,0,0,0,0
283,72,109,1.724,16.0992,0,184,-5,4.46692,51.5736,0,0,13,0,44,0,0,0,0,0,0,0,0
284,69,110,1.73,16.0992,0,179,-5,4.46695,51.5736,0,0,13,0,45,0,0,0,0,0,0,0,0
285,68,109,1.735,16.2972,0,136,-5,4.46698,51.5735,0,0,13,0,45,0,0,0,0,0,0,0,0
286,68,109,1.741,17.1972,0,118,-5,4.46702,51.5735,0,0,13,0,46,0,0,0,0,0,0,0,0
287,67,110,1.746,17.1972,0,116,-5,4.46704,51.5734,0,0,13,0,47,0,0,0,0,0,0,0,0
288,67,110,1.751,16.7976,0,107,-5,4.46707,51.5734,0,0,13,0,49,0,0,0,0,0,0,0,0
289,67,110,1.756,16.5996,0,91,-5,4.4671,51.5733,0,0,13,0,50,0,0,0,0,0,0,0,0
290,67,110,1.762,16.2972,0,91,-5,4.46714,51.5733,0,0,13,0,50,0,0,0,0,0,0,0,0
291,67,109,1.767,16.2972,0,37,-5,4.46717,51.5733,0,0,14,0,54,0,0,0,0,0,0,0,0
292,67,108,1.771,16.2,0,37,-5,4.46721,51.5732,0,0,14,0,54,0,0,0,0,0,0,0,0
293,67,108,1.776,15.0984,0,37,-4,4.46724,51.5732,0,2,14,0,54,0,0,0,0,0,0,0,0
294,60,107,1.78,14.598,0,41,-4,4.46728,51.5732,0,2,14,0,-255,0,0,0,0,0,0,0,0
295,60,107,1.784,14.1984,0,93,-4,4.46731,51.5731,0,2,14,0,-255,0,0,0,0,0,0,0,0
296,60,107,1.788,13.7988,0,88,-4,4.46734,51.5731,0,2,14,0,-255,0,0,0,0,0,0,0,0
297,60,107,1.792,13.7988,0,68,-4,4.46738,51.5731,0,2,14,0,48,0,0,0,0,0,0,0,0
298,59,107,1.796,13.7988,0,80,-4,4.46741,51.573,0,2,14,0,48,0,0,0,0,0,0,0,0
299,58,106,1.799,13.7988,0,99,-4,4.46744,51.573,0,2,14,0,46,0,0,0,0,0,0,0,0
300,58,105,1.803,13.7988,0,99,-4,4.46747,51.573,0,2,14,0,47,0,0,0,0,0,0,0,0
301,58,104,1.808,14.2992,0,99,-4,4.4675,51.573,0,2,14,0,47,0,0,0,0,0,0,0,0
302,59,101,1.811,14.2992,0,83,-4,4.46754,51.5729,0,2,14,0,45,0,0,0,0,0,0,0,0
303,60,100,1.816,13.8996,0,86,-4,4.46757,51.5729,0,0,14,0,45,0,0,0,0,0,0,0,0
304,60,100,1.82,13.8996,0,87,-4,4.4676,51.5729,0,0,14,0,45,0,0,0,0,0,0,0,0
305,60,100,1.824,14.598,0,92,-4,4.46763,51.5728,0,0,14,0,46,0,0,0,0,0,0,0,0
306,61,101,1.828,14.6988,0,95,-4,4.46766,51.5728,0,0,14,0,45,0,0,0,0,0,0,0,0
307,62,101,1.832,14.598,0,94,-4,4.46769,51.5728,0,0,14,0,46,0,0,0,0,0,0,0,0
308,62,102,1.836,15.1992,0,94,-4,4.46772,51.5727,0,0,14,0,46,0,0,0,0,0,0,0,0
309,63,102,1.84,14.8968,0,74,-4,4.46774,51.5727,0,0,14,0,46,0,0,0,0,0,0,0,0
310,62,102,1.844,15.1992,0,81,-4,4.46777,51.5727,0,0,14,0,48,0,0,0,0,0,0,0,0
311,62,102,1.849,15.5988,0,81,-4,4.46779,51.5726,0,0,14,0,48,0,0,0,0,0,0,0,0
312,61,102,1.854,15.6996,0,85,-4,4.46781,51.5726,0,0,14,0,47,0,0,0,0,0,0,0,0
313,63,102,1.859,15.6996,0,81,-4,4.46783,51.5726,0,0,14,0,45,0,0,0,0,0,0,0,0
314,63,102,1.863,16.0992,0,81,-4,4.46786,51.5725,0,0,14,0,45,0,0,0,0,0,0,0,0
315,63,102,1.868,16.6968,0,85,-4,4.46788,51.5725,0,0,14,0,45,0,0,0,0,0,0,0,0
316,64,101,1.872,16.6968,0,88,-4,4.4679,51.5724,0,0,14,0,46,0,0,0,0,0,0,0,0
317,63,101,1.876,16.0992,0,88,-4,4.46792,51.5724,0,0,14,0,46,0,0,0,0,0,0,0,0
318,63,101,1.881,16.0992,0,93,-4,4.46794,51.5724,0,0,14,0,47,0,0,0,0,0,0,0,0
319,63,101,1.886,15.6996,0,93,-4,4.46797,51.5723,0,0,14,0,47,0,0,0,0,0,0,0,0
320,64,101,1.89,16.0992,0,74,-4,4.46799,51.5723,0,0,14,0,45,0,0,0,0,0,0,0,0
321,64,101,1.895,15.7968,0,65,-4,4.46801,51.5722,0,0,14,0,44,0,0,0,0,0,0,0,0
322,63,101,1.9,15.7968,0,78,-4,4.46803,51.5722,0,0,14,0,44,0,0,0,0,0,0,0,0
323,63,101,1.904,15.1992,0,86,-4,4.46805,51.5722,0,0,14,0,43,0,0,0,0,0,0,0,0
324,63,101,1.909,15.1992,0,73,-4,4.46807,51.5721,0,0,14,0,44,0,0,0,0,0,0,0,0
325,63,102,1.914,15.6996,0,68,-4,4.46809,51.5721,0,0,14,0,45,0,0,0,0,0,0,0,0
326,63,102,1.918,15.6996,0,81,-4,4.4681,51.572,0,0,14,0,46,0,0,0,0,0,0,0,0
327,62,102,1.922,14.9976,0,87,-4,4.46812,51.572,0,0,14,0,46,0,0,0,0,0,0,0,0
328,63,102,1.927,14.9976,0,87,-4,4.46814,51.572,0,0,14,0,45,0,0,0,0,0,0,0,0
329,62,101,1.931,14.7996,0,94,-4,4.46816,51.5719,0,0,14,0,47,0,0,0,0,0,0,0,0
330,62,101,1.936,14.7996,0,89,-4,4.46819,51.5719,0,0,14,0,49,0,0,0,0,0,0,0,0
331,62,100,1.94,14.7996,0,72,-4,4.46821,51.5719,0,0,14,0,49,0,0,0,0,0,0,0,0
332,62,100,1.944,14.598,0,80,-4,4.46822,51.5718,0,0,14,0,47,0,0,0,0,0,0,0,0
333,61,100,1.948,14.4,0,88,-4,4.46824,51.5718,0,0,14,0,46,0,0,0,0,0,0,0,0
334,61,99,1.951,13.3992,0,83,-4,4.46826,51.5718,0,0,14,0,46,0,0,0,0,0,0,0,0
335,61,99,1.955,12.798,0,71,-4,4.46828,51.5717,0,0,14,0,46,0,0,0,0,0,0,0,0
336,61,99,1.959,12.798,0,68,-4,4.4683,51.5717,0,0,14,0,50,0,0,0,0,0,0,0,0
337,61,97,1.963,12.798,0,77,-4,4.46832,51.5717,0,0,14,0,50,0,0,0,0,0,0,0,0
338,61,96,1.968,12.798,0,87,-4,4.46834,51.5716,0,0,14,0,48,0,0,0,0,0,0,0,0
339,61,95,1.971,12.798,0,100,-4,4.46835,51.5716,0,0,14,0,47,0,0,0,0,0,0,0,0
340,61,95,1.975,12.8988,0,102,-4,4.46837,51.5716,0,0,14,0,47,0,0,0,0,0,0,0,0
341,62,95,1.979,12.8988,0,94,-4,4.46839,51.5715,0,0,14,0,45,0,0,0,0,0,0,0,0
342,63,97,1.982,12.0996,0,85,-4,4.4684,51.5715,0,0,14,0,44,0,0,0,0,0,0,0,0
343,63,97,1.986,12.0996,0,86,-4,4.46841,51.5715,0,0,14,0,45,0,0,0,0,0,0,0,0
344,63,98,1.99,12.4992,0,86,-4,4.46842,51.5714,0,0,14,0,46,0,0,0,0,0,0,0,0
345,64,98,1.994,12.8988,0,83,-4,4.46844,51.5714,0,0,14,0,48,0,0,0,0,0,0,0,0
346,63,98,1.998,12.8988,0,86,-4,4.46846,51.5714,0,0,14,0,49,0,0,0,0,0,0,0,0
347,63,97,2.003,13.5,0,106,-4,4.46849,51.5713,0,0,14,0,49,0,0,0,0,0,0,0,0
348,63,95,2.007,14.2992,0,106,-4,4.4685,51.5713,0,0,14,0,49,0,0,0,0,0,0,0,0
349,63,95,2.011,14.2992,0,109,-4,4.46852,51.5712,0,0,14,0,47,0,0,0,0,0,0,0,0
350,63,95,2.015,13.698,0,92,-4,4.46853,51.5712,0,0,14,0,47,0,0,0,0,0,0,0,0
351,63,94,2.019,13.5972,0,90,-4,4.46854,51.5712,0,0,14,0,48,0,0,0,0,0,0,0,0
352,63,93,2.023,13.3992,0,91,-4,4.46857,51.5711,0,0,14,0,49,0,0,0,0,0,0,0,0
353,63,93,2.028,13.5972,0,92,-4,4.4686,51.5711,0,0,14,0,48,0,0,0,0,0,0,0,0
354,63,95,2.033,13.8996,0,80,-4,4.46862,51.5711,0,0,14,0,49,0,0,0,0,0,0,0,0
355,63,96,2.037,13.8996,0,59,-4,4.46864,51.571,0,0,14,0,51,0,0,0,0,0,0,0,0
356,62,98,2.042,13.2984,0,75,-4,4.46866,51.571,0,0,14,0,51,0,0,0,0,0,0,0,0
357,61,98,2.048,13.2984,0,94,-4,4.46869,51.5709,0,0,14,0,50,0,0,0,0,0,0,0,0
358,60,98,2.052,14.0976,0,89,-4,4.46872,51.5709,0,0,14,0,49,0,0,0,0,0,0,0,0
359,61,98,2.058,15.5988,0,95,-3,4.46875,51.5709,0,1.66667,14,0,48,0,0,0,0,0,0,0,0
360,62,97,2.063,15.7968,0,112,-3,4.46878,51.5708,0,1.66667,14,0,44,0,0,0,0,0,0,0,0
361,62,97,2.067,15.7968,0,126,-3,4.4688,51.5708,0,1.66667,14,0,46,0,0,0,0,0,0,0,0
362,62,97,2.072,15.0984,0,139,-3,4.46883,51.5707,0,1.66667,14,0,45,0,0,0,0,0,0,0,0
363,62,98,2.078,15.0984,0,165,-3,4.46887,51.5707,0,1.66667,14,0,45,0,0,0,0,0,0,0,0
364,61,98,2.084,15.1992,0,183,-3,4.4689,51.5706,0,1.66667,14,0,46,0,0,0,0,0,0,0,0
365,61,98,2.088,15.1992,0,173,-3,4.46893,51.5706,0,1.66667,14,0,46,0,0,0,0,0,0,0,0
366,62,98,2.092,15.1992,0,152,-3,4.46896,51.5706,0,1.66667,14,0,43,0,0,0,0,0,0,0,0
367,62,98,2.097,15.3,0,139,-3,4.46898,51.5705,0,1.66667,14,0,42,0,0,0,0,0,0,0,0
368,62,97,2.102,15.3,0,148,-3,4.469,51.5705,0,1.66667,15,0,43,0,0,0,0,0,0,0,0
369,62,96,2.106,15.3972,0,158,-3,4.46903,51.5705,0,0,15,0,44,0,0,0,0,0,0,0,0
370,62,96,2.111,15.0984,0,150,-3,4.46906,51.5704,0,0,15,0,46,0,0,0,0,0,0,0,0
371,62,97,2.116,15.0984,0,146,-3,4.46908,51.5704,0,0,15,0,47,0,0,0,0,0,0,0,0
372,61,97,2.119,15.0984,0,168,-3,4.4691,51.5703,0,0,15,0,46,0,0,0,0,0,0,0,0
373,61,99,2.124,15.498,0,171,-3,4.46912,51.5703,0,0,15,0,46,0,0,0,0,0,0,0,0
374,61,99,2.128,15.498,0,153,-3,4.46914,51.5703,0,0,15,0,46,0,0,0,0,0,0,0,0
375,61,100,2.132,14.9976,0,153,-3,4.46916,51.5702,0,0,15,0,46,0,0,0,0,0,0,0,0
376,60,100,2.136,13.7988,0,161,-3,4.46917,51.5702,0,0,15,0,46,0,0,0,0,0,0,0,0
377,60,100,2.139,13.7988,0,158,-2,4.46918,51.5702,0,0,15,0,46,0,0,0,0,0,0,0,0
378,60,100,2.143,13.7988,0,165,-2,4.4692,51.5701,0,0,15,0,47,0,0,0,0,0,0,0,0
379,59,101,2.147,13.3992,0,203,-2,4.46923,51.5701,0,0,15,0,45,0,0,0,0,0,0,0,0
380,57,101,2.15,13.0968,0,220,-2,4.46925,51.5701,0,0,15,0,47,0,0,0,0,0,0,0,0
381,56,102,2.155,13.3992,0,219,-2,4.46927,51.57,0,0,15,0,46,0,0,0,0,0,0,0,0
382,55,103,2.159,14.6988,0,225,-2,4.46929,51.57,0,0,15,0,45,0,0,0,0,0,0,0,0
383,57,103,2.163,14.6988,0,225,-2,4.46931,51.57,0,0,15,0,46,0,0,0,0,0,0,0,0
384,58,103,2.167,14.4,0,198,-2,4.46933,51.5699,0,0,15,0,46,0,0,0,0,0,0,0,0
385,60,104,2.171,14.2992,0,158,-2,4.46934,51.5699,0,0,15,0,45,0,0,0,0,0,0,0,0
386,62,104,2.175,14.2992,0,118,-2,4.46937,51.5699,0,0,15,0,47,0,0,0,0,0,0,0,0
387,63,104,2.179,14.4972,0,139,-2,4.46939,51.5698,0,0,15,0,45,0,0,0,0,0,0,0,0
388,63,105,2.184,14.9976,0,159,-2,4.46942,51.5698,0,0,15,0,42,0,0,0,0,0,0,0,0
389,62,107,2.189,15.498,0,136,-2,4.46945,51.5698,0,0,15,0,42,0,0,0,0,0,0,0,0
390,62,107,2.192,15.498,0,136,-2,4.46947,51.5697,0,0,15,0,42,0,0,0,0,0,0,0,0
391,61,108,2.196,13.698,0,54,-2,4.4695,51.5697,0,0,15,0,44,0,0,0,0,0,0,0,0
392,61,109,2.199,12.0996,0,54,-2,4.46951,51.5697,0,0,15,0,44,0,0,0,0,0,0,0,0
393,0,109,2.202,10.6992,0,0,-2,4.46953,51.5697,0,0,15,0,44,0,0,0,0,0,0,0,0
394,0,110,2.205,10.2996,0,0,-2,4.46956,51.5696,0,0,15,0,44,0,0,0,0,0,0,0,0
395,0,110,2.209,9.7992,0,0,-1,4.46957,51.5696,0,0,15,0,-255,0,0,0,0,0,0,0,0
396,38,110,2.212,9.7992,0,127,-1,4.4696,51.5696,0,0,15,0,-255,0,0,0,0,0,0,0,0
397,41,111,2.214,10.098,0,214,-1,4.46962,51.5696,0,0,15,0,41,0,0,0,0,0,0,0,0
398,45,111,2.218,10.8972,0,162,-1,4.46965,51.5695,0,0,15,0,45,0,0,0,0,0,0,0,0
399,50,110,2.222,12.0996,0,208,-1,4.46967,51.5695,0,0,15,0,46,0,0,0,0,0,0,0,0
400,53,110,2.226,12.3984,0,250,-1,4.46968,51.5695,0,0,15,0,46,0,0,0,0,0,0,0,0
401,54,110,2.228,12.3984,0,217,-1,4.4697,51.5694,0,0,15,0,46,0,0,0,0,0,0,0,0
402,57,110,2.232,12.3984,0,154,-1,4.46971,51.5694,0,0,15,0,48,0,0,0,0,0,0,0,0
403,45,110,2.236,12.2976,0,241,-1,4.46973,51.5694,0,0,15,0,46,0,0,0,0,0,0,0,0
404,55,110,2.24,12.2976,0,290,-1,4.46974,51.5693,0,0,15,0,48,0,0,0,0,0,0,0,0
405,57,110,2.244,13.698,0,280,-1,4.46976,51.5693,0,0,15,0,46,0,0,0,0,0,0,0,0
406,62,111,2.249,15.8976,0,213,-1,4.46978,51.5693,0,0,15,0,47,0,0,0,0,0,0,0,0
407,62,111,2.254,16.4988,0,213,-1,4.46981,51.5692,0,0,15,0,47,0,0,0,0,0,0,0,0
408,68,112,2.26,17.7984,0,166,-1,4.46985,51.5692,0,0,15,0,43,0,0,0,0,0,0,0,0
409,73,113,2.265,17.7984,0,110,-1,4.46987,51.5691,0,0,15,0,43,0,0,0,0,0,0,0,0
410,72,114,2.27,16.6968,0,51,-1,4.4699,51.5691,0,0,15,0,51,0,0,0,0,0,0,0,0
411,72,115,2.275,15.6996,0,10,-1,4.46991,51.569,0,0,15,0,49,0,0,0,0,0,0,0,0
412,45,116,2.278,15.3,0,10,0,4.46994,51.569,0,0,15,0,-255,0,0,0,0,0,0,0,0
413,45,117,2.283,15.1992,0,10,0,4.46995,51.569,0,0,15,0,-255,0,0,0,0,0,0,0,0
414,48,117,2.287,13.7988,0,10,0,4.46997,51.5689,0,0,15,0,-255,0,0,0,0,0,0,0,0
415,50,116,2.291,13.0968,0,10,0,4.46999,51.5689,0,0,15,0,-255,0,0,0,0,0,0,0,0
416,50,115,2.294,11.9988,0,10,0,4.47,51.5689,0,0,15,0,-255,0,0,0,0,0,0,0,0
417,46,115,2.297,11.898,0,30,0,4.47002,51.5689,0,0,15,0,31,0,0,0,0,0,0,0,0
418,42,114,2.3,11.7972,0,44,1,4.47004,51.5688,0,0,15,0,45,0,0,0,0,0,0,0,0
419,45,113,2.304,11.1996,0,38,1,4.47005,51.5688,0,0,15,0,48,0,0,0,0,0,0,0,0
420,46,112,2.307,11.1996,0,34,1,4.47006,51.5688,0,0,15,0,34,0,0,0,0,0,0,0,0
421,47,111,2.311,11.2968,0,34,1,4.47008,51.5687,0,0,15,0,51,0,0,0,0,0,0,0,0
422,46,110,2.314,11.2968,0,44,1,4.47009,51.5687,0,0,15,0,49,0,0,0,0,0,0,0,0
423,44,109,2.317,10.5984,0,48,1,4.47011,51.5687,0,0,15,0,53,0,0,0,0,0,0,0,0
424,44,108,2.32,10.4976,0,39,1,4.47013,51.5687,0,0,15,0,51,0,0,0,0,0,0,0,0
425,44,107,2.323,10.3968,0,48,1,4.47015,51.5686,0,0,15,0,41,0,0,0,0,0,0,0,0
426,44,107,2.326,10.3968,0,47,1,4.47017,51.5686,0,0,15,0,40,0,0,0,0,0,0,0,0
427,45,106,2.329,10.098,0,60,1,4.47018,51.5686,0,0,15,0,42,0,0,0,0,0,0,0,0
428,45,105,2.333,10.8,0,68,1,4.4702,51.5686,0,0,15,0,44,0,0,0,0,0,0,0,0
429,46,104,2.336,10.998,0,39,2,4.47021,51.5685,0,0,15,0,49,0,0,0,0,0,0,0,0
430,48,102,2.339,12.1968,0,59,2,4.47023,51.5685,0,0,15,0,44,0,0,0,0,0,0,0,0
431,50,102,2.343,12.6,0,64,2,4.47025,51.5685,0,0,15,0,41,0,0,0,0,0,0,0,0
432,50,100,2.347,12.8988,0,89,2,4.47027,51.5684,0,0,15,0,35,0,0,0,0,0,0,0,0
433,53,98,2.352,13.9968,0,162,2,4.4703,51.5684,0,0,15,0,38,0,0,0,0,0,0,0,0
434,58,97,2.357,16.398,0,190,2,4.47033,51.5684,0,0,15,0,41,0,0,0,0,0,0,0,0
435,62,97,2.363,16.4988,0,137,2,4.47036,51.5683,0,0,15,0,40,0,0,0,0,0,0,0,0
436,68,97,2.368,18.2988,0,149,2,4.47038,51.5683,0,0,15,0,45,0,0,0,0,0,0,0,0
437,73,97,2.373,19.1988,0,103,2,4.47041,51.5682,0,0,15,0,35,0,0,0,0,0,0,0,0
438,74,98,2.379,19.6992,0,54,2,4.47044,51.5682,0,0,15,0,34,0,0,0,0,0,0,0,0
439,74,98,2.385,19.1988,0,34,2,4.47047,51.5681,0,0,15,0,27,0,0,0,0,0,0,0,0
440,74,98,2.391,19.6992,0,18,2,4.47049,51.5681,0,0,15,0,25,0,0,0,0,0,0,0,0
441,74,98,2.396,19.8972,0,18,2,4.47053,51.568,0,0,15,0,25,0,0,0,0,0,0,0,0
442,0,97,2.401,19.8972,0,0,2,4.47056,51.568,0,0,15,0,25,0,0,0,0,0,0,0,0
443,0,97,2.407,19.4976,0,0,2,4.47059,51.5679,0,0,15,0,25,0,0,0,0,0,0,0,0
444,0,97,2.412,19.4976,0,0,2,4.47062,51.5679,0,0,15,0,-255,0,0,0,0,0,0,0,0
445,0,97,2.418,20.0988,0,0,2,4.47065,51.5678,0,0,15,0,-255,0,0,0,0,0,0,0,0
446,0,97,2.424,20.3976,0,0,2,4.47068,51.5678,0,0,15,0,-255,0,0,0,0,0,0,0,0
447,0,97,2.431,20.3976,0,0,2,4.47071,51.5677,0,0,15,0,-255,0,0,0,0,0,0,0,0
448,0,97,2.436,20.9988,0,0,1,4.47074,51.5677,0,0,15,0,-255,0,0,0,0,0,0,0,0
449,0,97,2.442,21.8988,0,0,1,4.47077,51.5676,0,0,15,0,-255,0,0,0,0,0,0,0,0
450,0,97,2.449,20.9988,0,0,1,4.4708,51.5676,0,0,15,0,-255,0,0,0,0,0,0,0,0
451,0,97,2.454,20.9988,0,0,1,4.47083,51.5675,0,0,15,0,-255,0,0,0,0,0,0,0,0
452,0,97,2.459,20.7972,0,0,1,4.47085,51.5675,0,0,15,0,-255,0,0,0,0,0,0,0,0
453,0,96,2.464,19.3968,0,0,1,4.47088,51.5675,0,0,15,0,-255,0,0,0,0,0,0,0,0
454,0,96,2.468,16.2972,0,0,1,4.4709,51.5674,0,0,15,0,-255,0,0,0,0,0,0,0,0
455,0,95,2.471,13.3992,0,0,0,4.47092,51.5674,0,0,15,0,-255,0,0,0,0,0,0,0,0
456,0,95,2.474,11.7,0,0,0,4.47093,51.5674,0,0,15,0,-255,0,0,0,0,0,0,0,0
457,0,95,2.477,10.3968,0,0,0,4.47093,51.5673,0,0,15,0,-255,0,0,0,0,0,0,0,0
458,0,95,2.479,9.2988,0,0,0,4.47094,51.5673,0,0,15,0,-255,0,0,0,0,0,0,0,0
459,0,93,2.481,9.0972,0,0,0,4.47095,51.5673,0,0,15,0,-255,0,0,0,0,0,0,0,0
460,0,91,2.482,0,0,0,-1,4.47095,51.5673,0,0,15,0,-255,0,0,0,0,0,0,0,0
461,0,86,2.484,0,0,0,-1,4.47095,51.5673,0,0,15,0,-255,0,0,0,0,0,0,0,0
479,0,84,2.486,6.1992,0,0,-1,4.47095,51.5673,0,0,15,0,-255,0,0,0,0,0,0,0,0
480,36,83,2.49,8.6976,0,106,-1,4.47097,51.5672,0,0,15,0,38,0,0,0,0,0,0,0,0
481,44,83,2.495,12.6972,0,88,-1,4.47099,51.5672,0,0,15,0,54,0,0,0,0,0,0,0,0
482,50,83,2.499,14.6988,0,102,-1,4.47101,51.5671,0,0,15,0,48,0,0,0,0,0,0,0,0
483,57,83,2.505,15.1992,0,99,-1,4.47103,51.5671,0,0,15,0,41,0,0,0,0,0,0,0,0
484,58,83,2.509,15.5988,0,44,-1,4.47106,51.5671,0,0,15,0,40,0,0,0,0,0,0,0,0
485,59,83,2.514,17.1972,0,44,-1,4.47108,51.567,0,0,15,0,-255,0,0,0,0,0,0,0,0
486,59,83,2.52,17.5968,0,44,-1,4.47111,51.567,0,0,15,0,-255,0,0,0,0,0,0,0,0
487,0,82,2.524,17.7984,0,0,-1,4.47113,51.5669,0,0,15,0,-255,0,0,0,0,0,0,0,0
488,0,80,2.531,18.5976,0,0,-1,4.47115,51.5669,0,0,16,0,-255,0,0,0,0,0,0,0,0
489,0,80,2.536,18.5976,0,0,-1,4.47117,51.5668,0,0,16,0,-255,0,0,0,0,0,0,0,0
490,0,79,2.542,18.5976,0,0,-2,4.4712,51.5668,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
491,0,78,2.548,18.5976,0,0,-2,4.47123,51.5667,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
492,0,78,2.553,18.5976,0,0,-2,4.47126,51.5667,0,-1.66667,16,0,-255,0,0,0,0,0,0,0,0
