secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
257,90,124,0,0,0,233,-8,4.47788,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
258,88,125,0,0,0,234,-8,4.47788,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
259,88,126,0,0,0,238,-8,4.47788,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
260,89,127,0,0,0,238,-8,4.47788,51.5454,0,0,16,0,-255,0,0,0,0,0,0,0,0
261,90,128,0,0,0,249,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
262,90,129,0,0,0,253,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
263,91,130,0,0,0,248,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
264,91,130,0,0,0,262,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
265,91,131,0,0,0,262,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
266,93,131,0,0,0,250,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
267,93,131,0,0,0,262,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
268,92,131,0,0,0,258,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
269,92,131,0,0,0,254,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
270,92,131,0,0,0,263,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
271,94,131,0,0,0,280,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
272,93,131,0,0,0,272,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
273,93,131,0,0,0,262,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
274,93,131,0,0,0,273,-8,4.47788,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
275,94,132,0,0,0,260,-8,4.47799,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
276,93,132,0,0,0,268,-8,4.47797,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
277,93,132,0,0,0,268,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
278,93,133,0,0,0,264,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
279,93,133,0,0,0,258,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
280,94,134,0,0,0,257,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
281,94,135,0,0,0,264,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
282,94,135,0,0,0,264,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
283,94,136,0,0,0,264,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
284,94,137,0,0,0,263,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
285,95,137,0,0,0,259,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
286,95,137,0,0,0,270,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
287,95,137,0,0,0,272,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
288,95,138,0,0,0,272,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
289,85,138,0,0,0,290,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
290,88,139,0,0,0,339,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
291,89,139,0,0,0,338,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
292,92,139,0,0,0,357,-8,4.47798,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
293,94,140,0,0,0,419,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
294,84,140,0,0,0,372,-8,4.47801,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
295,83,141,0,0,0,395,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
296,83,142,0,0,0,395,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
297,83,143,0,0,0,369,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
298,84,144,0,0,0,380,-8,4.47812,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
299,83,144,0,0,0,369,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
300,85,146,0,0,0,381,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
301,84,146,0,0,0,387,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
302,85,148,0,0,0,383,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
303,83,148,0,0,0,377,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
304,84,148,0,0,0,385,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
305,84,150,0,0,0,373,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
306,85,151,0,0,0,386,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
307,84,152,0,0,0,387,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
308,84,152,0,0,0,356,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
309,85,153,0,0,0,369,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
310,83,153,0,0,0,377,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
311,84,154,0,0,0,392,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
312,84,154,0,0,0,383,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
313,85,154,0,0,0,361,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
314,84,155,0,0,0,362,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
315,85,155,0,0,0,374,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
316,84,155,0,0,0,380,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
317,84,155,0,0,0,380,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
318,84,155,0,0,0,369,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
319,85,156,0,0,0,371,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
320,84,156,0,0,0,375,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
321,85,156,0,0,0,379,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
322,85,156,0,0,0,379,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
323,84,157,0,0,0,371,-8,4.47813,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
324,85,157,0,0,0,379,-8,4.47807,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
325,84,157,0,0,0,389,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
326,84,157,0,0,0,372,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
327,84,158,0,0,0,372,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
328,84,158,0,0,0,364,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
329,83,158,0,0,0,365,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
330,86,159,0,0,0,384,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
331,84,159,0,0,0,359,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
332,84,159,0,0,0,391,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
333,85,159,0,0,0,385,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
334,84,160,0,0,0,371,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
335,85,160,0,0,0,387,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
336,85,160,0,0,0,387,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
337,84,160,0,0,0,391,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
338,84,161,0,0,0,367,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
339,85,161,0,0,0,373,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
340,84,161,0,0,0,375,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
341,84,162,0,0,0,367,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
342,84,162,0,0,0,359,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
343,84,162,0,0,0,371,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
344,84,162,0,0,0,391,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
345,85,162,0,0,0,387,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
346,85,162,0,0,0,370,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
347,86,162,0,0,0,389,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
348,85,162,0,0,0,369,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
349,85,162,0,0,0,368,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
350,85,162,0,0,0,395,-8,4.47791,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
351,84,162,0,0,0,372,-8,4.47792,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
352,84,163,0,0,0,378,-8,4.4779,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
353,85,163,0,0,0,373,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
354,85,163,0,0,0,376,-8,4.47789,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
355,84,164,0,0,0,368,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
356,86,164,0,0,0,389,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
357,85,164,0,0,0,374,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
358,85,165,0,0,0,386,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
359,86,165,0,0,0,381,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
360,85,165,0,0,0,374,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
361,85,164,0,0,0,380,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
362,86,164,0,0,0,372,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
363,85,165,0,0,0,367,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
364,85,165,0,0,0,376,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
365,85,165,0,0,0,378,-8,4.47787,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
366,85,166,0,0,0,387,-8,4.47786,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
367,86,166,0,0,0,373,-8,4.47787,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
368,85,166,0,0,0,363,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
369,85,166,0,0,0,384,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
370,85,165,0,0,0,385,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
371,85,165,0,0,0,384,-8,4.47788,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
372,86,165,0,0,0,375,-8,4.47789,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
373,85,166,0,0,0,395,-8,4.47789,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
374,86,166,0,0,0,390,-8,4.47789,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
375,86,166,0,0,0,388,-8,4.4779,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
376,86,166,0,0,0,383,-8,4.4779,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
377,86,166,0,0,0,375,-8,4.47791,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
378,86,166,0,0,0,372,-8,4.47792,51.5455,0,0,15,0,-255,0,0,0,0,0,0,0,0
379,86,166,0,0,0,403,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
380,85,167,0,0,0,378,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
381,86,167,0,0,0,377,-8,4.47798,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
382,85,167,0,0,0,383,-8,4.47805,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
383,86,167,0,0,0,396,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
384,86,167,0,0,0,382,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
385,85,167,0,0,0,389,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
386,86,168,0,0,0,393,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
387,85,168,0,0,0,381,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
388,86,168,0,0,0,383,-8,4.47812,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
389,85,168,0,0,0,389,-8,4.47812,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
390,86,168,0,0,0,400,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
391,87,169,0,0,0,401,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
392,87,169,0,0,0,383,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
393,86,169,0,0,0,378,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
394,86,169,0,0,0,378,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
395,86,170,0,0,0,391,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
396,85,170,0,0,0,397,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
397,85,170,0,0,0,397,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
398,85,169,0,0,0,380,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
399,86,169,0,0,0,374,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
400,85,170,0,0,0,374,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
401,85,170,0,0,0,385,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
402,86,170,0,0,0,386,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
403,86,169,0,0,0,372,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
404,85,169,0,0,0,372,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
405,86,169,0,0,0,384,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
406,86,169,0,0,0,374,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
407,84,169,0,0,0,367,-8,4.47811,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
408,86,170,0,0,0,380,-8,4.47801,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
409,86,170,0,0,0,380,-8,4.47801,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
410,85,170,0,0,0,371,-8,4.47801,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
411,84,170,0,0,0,375,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
412,84,170,0,0,0,378,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
413,85,171,0,0,0,376,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
414,86,171,0,0,0,384,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
415,86,171,0,0,0,394,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
416,86,171,0,0,0,383,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
417,86,171,0,0,0,380,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
418,86,171,0,0,0,376,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
419,85,170,0,0,0,382,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
420,85,170,0,0,0,373,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
421,85,170,0,0,0,375,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
422,85,170,0,0,0,370,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
423,85,170,0,0,0,374,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
424,85,170,0,0,0,380,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
425,84,170,0,0,0,389,-8,4.47793,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
426,86,170,0,0,0,394,-8,4.47793,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
427,84,170,0,0,0,378,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
428,85,170,0,0,0,379,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
429,85,171,0,0,0,374,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
430,85,172,0,0,0,374,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
431,85,172,0,0,0,379,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
432,85,172,0,0,0,383,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
433,85,172,0,0,0,375,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
434,89,172,0,0,0,367,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
435,85,172,0,0,0,358,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
436,85,172,0,0,0,372,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
437,85,172,0,0,0,377,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
438,85,172,0,0,0,383,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
439,85,172,0,0,0,385,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
440,87,172,0,0,0,377,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
441,85,172,0,0,0,388,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
442,86,172,0,0,0,386,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
443,86,172,0,0,0,386,-8,4.47799,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
444,87,172,0,0,0,383,-8,4.47799,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
445,86,172,0,0,0,380,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
446,87,171,0,0,0,396,-8,4.47801,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
447,87,172,0,0,0,392,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
448,86,172,0,0,0,392,-8,4.47801,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
449,87,172,0,0,0,398,-8,4.47803,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
450,86,172,0,0,0,362,-8,4.47805,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
451,86,173,0,0,0,365,-8,4.47805,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
452,85,173,0,0,0,378,-8,4.47805,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
453,86,173,0,0,0,379,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
454,86,173,0,0,0,385,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
455,86,173,0,0,0,388,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
456,86,173,0,0,0,392,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
457,86,173,0,0,0,397,-8,4.47802,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
458,87,173,0,0,0,387,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
459,86,173,0,0,0,380,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
460,86,173,0,0,0,351,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
461,86,172,0,0,0,362,-8,4.47797,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
462,85,172,0,0,0,380,-8,4.47796,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
463,85,172,0,0,0,372,-8,4.47794,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
464,85,172,0,0,0,375,-8,4.47793,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
465,86,172,0,0,0,378,-8,4.47792,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
466,85,172,0,0,0,369,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
467,85,172,0,0,0,365,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
468,84,172,0,0,0,367,-8,4.47789,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
469,84,172,0,0,0,357,-8,4.47789,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
470,82,172,0,0,0,348,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
471,79,172,0,0,0,225,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
472,79,172,0,0,0,225,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
473,62,172,0,0,0,10,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
474,60,171,0,0,0,38,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
475,71,171,0,0,0,66,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
476,68,171,0,0,0,67,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
477,68,171,0,0,0,67,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
478,67,170,0,0,0,79,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
479,70,169,0,0,0,109,-8,4.4779,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
480,72,169,0,0,0,110,-8,4.47792,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
481,73,168,0,0,0,106,-8,4.47792,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
482,71,168,0,0,0,98,-8,4.47793,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
483,74,167,0,0,0,95,-8,4.47795,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
484,74,167,0,0,0,95,-8,4.478,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
485,73,166,0,0,0,92,-8,4.47804,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
486,73,166,0,0,0,96,-8,4.47806,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
487,73,165,0,0,0,96,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
488,73,165,0,0,0,109,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
489,75,164,0,0,0,111,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
490,76,164,0,0,0,107,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
491,75,163,0,0,0,108,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
492,76,162,0,0,0,101,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
493,75,162,0,0,0,97,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
494,74,161,0,0,0,102,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
495,76,160,0,0,0,113,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
496,76,159,0,0,0,112,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
497,76,158,0,0,0,109,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
498,76,158,0,0,0,103,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
499,75,156,0,0,0,109,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
500,77,155,0,0,0,109,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
501,76,155,0,0,0,104,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
502,75,154,0,0,0,108,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
503,76,153,0,0,0,112,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
504,75,152,0,0,0,108,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
505,75,151,0,0,0,108,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
506,75,150,0,0,0,114,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
507,77,149,0,0,0,118,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
508,75,149,0,0,0,112,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
509,75,148,0,0,0,94,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
510,75,147,0,0,0,101,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
511,75,146,0,0,0,105,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
512,75,145,0,0,0,109,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
513,76,144,0,0,0,114,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
514,76,144,0,0,0,115,-8,4.47808,51.5454,0,0,15,0,-255,0,0,0,0,0,0,0,0
