secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
552,97,128,4.769,32.6988,0,141,3,4.54411,51.5537,0,0,22,0,45,0,0,0,0,0,0,0,0
553,96,129,4.779,32.598,0,154,3,4.54407,51.5536,0,0,22,0,46,0,0,0,0,0,0,0,0
554,96,129,4.789,32.8968,0,192,3,4.54404,51.5536,0,0,22,0,46,0,0,0,0,0,0,0,0
555,96,130,4.798,33.0984,0,192,3,4.544,51.5535,0,0,22,0,46,0,0,0,0,0,0,0,0
556,96,131,4.808,33.3,0,226,3,4.54396,51.5534,0,0,22,0,43,0,0,0,0,0,0,0,0
557,98,131,4.816,33.3,0,219,3,4.54392,51.5533,0,0,22,0,44,0,0,0,0,0,0,0,0
558,98,132,4.823,33.1992,0,217,3,4.54388,51.5532,0,0,22,0,43,0,0,0,0,0,0,0,0
559,98,132,4.835,33.498,0,240,3,4.54384,51.5531,0,0,22,0,44,0,0,0,0,0,0,0,0
560,98,132,4.843,33.5988,0,226,3,4.54381,51.553,0,0,22,0,43,0,0,0,0,0,0,0,0
561,100,133,4.854,33.5988,0,211,3,4.54378,51.5529,0,0,22,0,43,0,0,0,0,0,0,0,0
562,100,133,4.862,33.5988,0,194,3,4.54376,51.5529,0,0,22,0,43,0,0,0,0,0,0,0,0
563,100,134,4.872,33.3972,0,194,3,4.54375,51.5528,0,0,22,0,43,0,0,0,0,0,0,0,0
564,100,135,4.881,33.3972,0,202,3,4.54374,51.5527,0,0,22,0,44,0,0,0,0,0,0,0,0
565,98,135,4.891,33.3,0,212,3,4.54374,51.5526,0,0,22,0,45,0,0,0,0,0,0,0,0
566,98,136,4.899,33.3,0,209,3,4.54374,51.5525,0,0,22,0,46,0,0,0,0,0,0,0,0
567,98,137,4.907,32.9976,0,204,3,4.54375,51.5524,0,0,22,0,44,0,0,0,0,0,0,0,0
568,97,137,4.918,32.598,0,179,3,4.54376,51.5523,0,0,22,0,44,0,0,0,0,0,0,0,0
569,97,138,4.926,32.2992,0,169,3,4.54377,51.5522,0,0,22,0,41,0,0,0,0,0,0,0,0
570,96,138,4.934,31.7988,0,165,3,4.54379,51.5522,0,0,22,0,40,0,0,0,0,0,0,0,0
571,95,138,4.943,31.8996,0,219,3,4.54381,51.5521,0,0,22,0,42,0,0,0,0,0,0,0,0
572,94,139,4.953,31.9968,0,210,3,4.54383,51.552,0,0,22,0,43,0,0,0,0,0,0,0,0
573,94,139,4.961,31.8996,0,195,3,4.54384,51.5519,0,0,22,0,42,0,0,0,0,0,0,0,0
574,94,139,4.97,32.0976,0,209,3,4.54385,51.5518,0,0,22,0,44,0,0,0,0,0,0,0,0
575,94,139,4.98,32.2992,0,208,3,4.54385,51.5518,0,0,22,0,43,0,0,0,0,0,0,0,0
576,95,139,4.988,32.4,0,200,3,4.54383,51.5517,0,0,22,0,43,0,0,0,0,0,0,0,0
577,95,138,4.996,32.4,0,200,3,4.54379,51.5516,0,0,22,0,44,0,0,0,0,0,0,0,0
578,95,138,5.005,32.4972,0,225,3,4.54374,51.5515,0,0,22,0,43,0,0,0,0,0,0,0,0
579,95,138,5.015,32.4972,0,231,3,4.54367,51.5515,0,0,22,0,44,0,0,0,0,0,0,0,0
580,95,139,5.025,32.4,0,235,3,4.54359,51.5514,0,0,22,0,43,0,0,0,0,0,0,0,0
581,96,139,5.034,32.1984,0,241,3,4.54349,51.5514,0,0,22,0,46,0,0,0,0,0,0,0,0
582,95,139,5.044,32.2992,0,239,3,4.54336,51.5513,0,0,22,0,47,0,0,0,0,0,0,0,0
583,95,139,5.052,32.1984,0,236,2,4.54322,51.5513,0,-1.25,22,0,47,0,0,0,0,0,0,0,0
584,94,139,5.061,32.4,0,293,2,4.54309,51.5513,0,-1.25,22,0,46,0,0,0,0,0,0,0,0
585,84,139,5.071,32.6988,0,321,2,4.54296,51.5513,0,-1.25,22,0,44,0,0,0,0,0,0,0,0
586,78,139,5.079,32.8968,0,288,2,4.54283,51.5512,0,-1.25,22,0,44,0,0,0,0,0,0,0,0
587,76,140,5.085,33.0984,0,278,2,4.54269,51.5512,0,-1.25,22,0,44,0,0,0,0,0,0,0,0
588,76,140,5.098,33.3,0,282,2,4.54255,51.5512,0,-1.25,22,0,45,0,0,0,0,0,0,0,0
589,77,141,5.106,33.498,0,277,2,4.54241,51.5512,0,-1.25,22,0,47,0,0,0,0,0,0,0,0
590,78,141,5.117,33.5988,0,268,2,4.54229,51.5511,0,-1.25,22,0,47,0,0,0,0,0,0,0,0
591,77,141,5.125,33.8976,0,262,2,4.54216,51.5511,0,-1.25,22,0,48,0,0,0,0,0,0,0,0
592,78,141,5.135,34.2,0,274,2,4.54203,51.5511,0,-1.25,22,0,48,0,0,0,0,0,0,0,0
593,78,141,5.146,34.2,0,270,2,4.54189,51.5511,0,0,22,0,46,0,0,0,0,0,0,0,0
594,80,141,5.154,34.398,0,282,2,4.54175,51.551,0,0,22,0,47,0,0,0,0,0,0,0,0
595,81,141,5.164,34.398,0,285,3,4.54161,51.551,0,1,22,0,46,0,0,0,0,0,0,0,0
596,80,141,5.172,34.4988,0,268,3,4.54147,51.551,0,1,22,0,46,0,0,0,0,0,0,0,0
597,82,142,5.183,34.6968,0,266,3,4.54133,51.5509,0,1,22,0,46,0,0,0,0,0,0,0,0
598,81,142,5.191,34.6968,0,260,3,4.54119,51.5509,0,1,22,0,47,0,0,0,0,0,0,0,0
599,81,142,5.201,34.7976,0,260,3,4.54106,51.5509,0,1,22,0,47,0,0,0,0,0,0,0,0
600,81,142,5.212,34.8984,0,259,3,4.54092,51.5508,0,1,22,0,47,0,0,0,0,0,0,0,0
601,82,142,5.22,34.7976,0,260,3,4.54079,51.5508,0,1,22,0,48,0,0,0,0,0,0,0,0
602,82,142,5.23,34.8984,0,260,3,4.54065,51.5508,0,1,22,0,47,0,0,0,0,0,0,0,0
603,81,142,5.241,34.9992,0,250,3,4.54051,51.5508,0,1,22,0,48,0,0,0,0,0,0,0,0
604,82,142,5.249,35.1972,0,257,3,4.54037,51.5507,0,1,22,0,47,0,0,0,0,0,0,0,0
605,82,143,5.259,35.1972,0,269,3,4.54022,51.5507,0,0,22,0,46,0,0,0,0,0,0,0,0
606,82,143,5.27,35.298,0,269,3,4.54008,51.5507,0,0,22,0,46,0,0,0,0,0,0,0,0
607,82,144,5.282,35.3988,0,272,3,4.53994,51.5506,0,0,22,0,47,0,0,0,0,0,0,0,0
608,83,144,5.29,35.3988,0,272,3,4.53979,51.5506,0,0,22,0,46,0,0,0,0,0,0,0,0
609,83,144,5.301,35.298,0,266,3,4.53966,51.5506,0,0,22,0,47,0,0,0,0,0,0,0,0
610,83,144,5.311,35.298,0,264,3,4.53951,51.5506,0,0,22,0,47,0,0,0,0,0,0,0,0
611,83,144,5.319,35.298,0,271,3,4.53937,51.5505,0,0,22,0,47,0,0,0,0,0,0,0,0
612,83,144,5.33,35.4996,0,265,3,4.53923,51.5505,0,0,22,0,47,0,0,0,0,0,0,0,0
613,82,144,5.34,35.5968,0,261,3,4.53908,51.5505,0,0,22,0,46,0,0,0,0,0,0,0,0
614,83,145,5.35,35.7984,0,266,3,4.53894,51.5505,0,0,21,0,47,0,0,0,0,0,0,0,0
615,83,145,5.359,35.8992,0,267,3,4.5388,51.5504,0,0,21,0,46,0,0,0,0,0,0,0,0
616,83,145,5.369,35.8992,0,261,3,4.53867,51.5504,0,0,21,0,47,0,0,0,0,0,0,0,0
617,84,145,5.379,35.7984,0,260,3,4.53853,51.5504,0,0,21,0,46,0,0,0,0,0,0,0,0
618,84,146,5.388,35.7984,0,260,3,4.53839,51.5504,0,0,21,0,46,0,0,0,0,0,0,0,0
619,84,146,5.4,35.5968,0,251,3,4.53825,51.5503,0,0,21,0,46,0,0,0,0,0,0,0,0
620,83,147,5.408,35.7984,0,249,3,4.53811,51.5503,0,0,21,0,47,0,0,0,0,0,0,0,0
621,83,147,5.419,35.7984,0,257,3,4.53798,51.5503,0,0,21,0,47,0,0,0,0,0,0,0,0
622,84,147,5.429,36.0972,0,256,3,4.53784,51.5502,0,0,21,0,46,0,0,0,0,0,0,0,0
623,83,147,5.439,36.3996,0,246,3,4.53769,51.5502,0,0,21,0,45,0,0,0,0,0,0,0,0
624,84,147,5.45,36.6984,0,260,3,4.53755,51.5502,0,0,21,0,45,0,0,0,0,0,0,0,0
625,84,147,5.458,36.7992,0,262,3,4.53741,51.5502,0,0,21,0,45,0,0,0,0,0,0,0,0
626,85,147,5.468,36.6984,0,253,3,4.53728,51.5501,0,0,21,0,46,0,0,0,0,0,0,0,0
627,85,147,5.479,36.7992,0,248,2,4.53714,51.5501,0,-0.909091,21,0,47,0,0,0,0,0,0,0,0
628,85,147,5.489,36.7992,0,244,2,4.53699,51.5501,0,-0.909091,21,0,47,0,0,0,0,0,0,0,0
629,86,147,5.499,36.7992,0,253,2,4.53685,51.5501,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
630,85,146,5.51,36.9,0,261,2,4.53671,51.55,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
631,86,146,5.52,37.098,0,271,2,4.53657,51.55,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
632,85,146,5.531,37.098,0,254,2,4.53642,51.55,0,-0.909091,21,0,45,0,0,0,0,0,0,0,0
633,86,146,5.541,37.2996,0,246,2,4.53627,51.5499,0,-0.909091,21,0,44,0,0,0,0,0,0,0,0
634,86,146,5.553,37.3968,0,250,2,4.53612,51.5499,0,-0.909091,21,0,44,0,0,0,0,0,0,0,0
635,87,146,5.564,37.3968,0,252,2,4.53597,51.5499,0,-0.909091,21,0,45,0,0,0,0,0,0,0,0
636,87,146,5.574,37.6992,0,259,2,4.53583,51.5498,0,-0.909091,21,0,45,0,0,0,0,0,0,0,0
637,88,146,5.584,37.8972,0,271,2,4.53569,51.5498,0,0,21,0,45,0,0,0,0,0,0,0,0
638,88,146,5.595,37.5984,0,261,2,4.53556,51.5498,0,0,21,0,45,0,0,0,0,0,0,0,0
639,88,146,5.605,37.3968,0,252,2,4.53541,51.5497,0,0,21,0,46,0,0,0,0,0,0,0,0
640,88,147,5.615,37.3968,0,263,2,4.53526,51.5497,0,0,21,0,46,0,0,0,0,0,0,0,0
641,88,147,5.626,37.098,0,277,2,4.53512,51.5497,0,0,21,0,45,0,0,0,0,0,0,0,0
642,88,147,5.632,36.7992,0,287,2,4.53497,51.5496,0,0,21,0,46,0,0,0,0,0,0,0,0
643,87,147,5.646,36.6984,0,281,2,4.53482,51.5496,0,0,21,0,45,0,0,0,0,0,0,0,0
644,87,147,5.653,36.4968,0,281,2,4.53468,51.5496,0,0,21,0,45,0,0,0,0,0,0,0,0
645,85,147,5.665,36.2988,0,283,2,4.53453,51.5496,0,0,21,0,45,0,0,0,0,0,0,0,0
646,85,148,5.675,36.198,0,285,2,4.53439,51.5495,0,0,21,0,45,0,0,0,0,0,0,0,0
647,84,148,5.686,36,0,286,2,4.53425,51.5495,0,0,21,0,45,0,0,0,0,0,0,0,0
648,84,148,5.696,36,0,289,2,4.53411,51.5495,0,0,21,0,45,0,0,0,0,0,0,0,0
649,84,148,5.704,35.7984,0,281,1,4.53397,51.5494,0,-1.25,21,0,46,0,0,0,0,0,0,0,0
650,84,148,5.715,35.5968,0,269,1,4.53383,51.5494,0,-1.25,21,0,47,0,0,0,0,0,0,0,0
651,84,148,5.725,35.3988,0,254,1,4.5337,51.5494,0,-1.25,21,0,47,0,0,0,0,0,0,0,0
652,84,148,5.733,35.3988,0,254,1,4.53356,51.5494,0,-1.25,21,0,45,0,0,0,0,0,0,0,0
653,83,148,5.744,35.3988,0,254,1,4.53343,51.5493,0,-1.25,21,0,46,0,0,0,0,0,0,0,0
654,83,148,5.754,35.3988,0,263,1,4.53329,51.5493,0,-1.25,21,0,46,0,0,0,0,0,0,0,0
655,82,148,5.764,35.1972,0,271,1,4.53315,51.5493,0,-1.25,21,0,45,0,0,0,0,0,0,0,0
656,82,148,5.773,35.1972,0,260,1,4.53301,51.5493,0,-1.25,21,0,45,0,0,0,0,0,0,0,0
657,82,148,5.783,34.9992,0,247,1,4.53287,51.5493,0,-1.25,21,0,46,0,0,0,0,0,0,0,0
658,82,148,5.793,35.1,0,237,2,4.53271,51.5493,0,-0.25,21,0,47,0,0,0,0,0,0,0,0
659,81,148,5.802,34.8984,0,238,2,4.53257,51.5493,0,1,21,0,46,0,0,0,0,0,0,0,0
660,81,148,5.812,34.8984,0,229,2,4.53242,51.5493,0,1,21,0,45,0,0,0,0,0,0,0,0
661,82,148,5.824,34.5996,0,233,1,4.53228,51.5493,0,0.166667,21,0,45,0,0,0,0,0,0,0,0
662,82,148,5.833,34.2972,0,228,1,4.53215,51.5493,0,0.166667,21,0,44,0,0,0,0,0,0,0,0
663,82,148,5.843,33.9984,0,210,2,4.53201,51.5494,0,1.16667,21,0,45,0,0,0,0,0,0,0,0
664,80,148,5.851,33.9984,0,223,2,4.53187,51.5494,0,1.16667,21,0,43,0,0,0,0,0,0,0,0
665,80,148,5.862,33.6996,0,232,2,4.53174,51.5494,0,1.16667,21,0,46,0,0,0,0,0,0,0,0
666,80,148,5.87,33.498,0,231,2,4.5316,51.5494,0,1.16667,21,0,47,0,0,0,0,0,0,0,0
667,80,148,5.88,33.3,0,213,1,4.53145,51.5494,0,0.166667,21,0,46,0,0,0,0,0,0,0,0
668,82,148,5.889,33.3,0,210,1,4.53132,51.5494,0,-0.833333,21,0,46,0,0,0,0,0,0,0,0
669,85,147,5.897,33.1992,0,219,1,4.53119,51.5494,0,-0.833333,21,0,45,0,0,0,0,0,0,0,0
670,87,147,5.907,33.3,0,238,1,4.53106,51.5494,0,-0.833333,21,0,43,0,0,0,0,0,0,0,0
671,88,147,5.916,33.3,0,253,1,4.53093,51.5494,0,0,21,0,42,0,0,0,0,0,0,0,0
672,88,147,5.926,33.3972,0,242,1,4.53081,51.5494,0,0,21,0,41,0,0,0,0,0,0,0,0
673,89,147,5.934,33.3972,0,252,1,4.53066,51.5494,0,-1,21,0,42,0,0,0,0,0,0,0,0
674,89,147,5.945,33.498,0,240,1,4.53053,51.5493,0,-1,21,0,44,0,0,0,0,0,0,0,0
675,89,147,5.953,33.3972,0,244,1,4.5304,51.5493,0,-1,21,0,45,0,0,0,0,0,0,0,0
676,89,147,5.961,33.5988,0,264,1,4.53027,51.5493,0,-1,21,0,46,0,0,0,0,0,0,0,0
677,89,147,5.971,33.5988,0,254,1,4.53013,51.5493,0,0,21,0,47,0,0,0,0,0,0,0,0
678,89,148,5.98,33.8976,0,244,1,4.53,51.5493,0,0,21,0,46,0,0,0,0,0,0,0,0
679,89,148,5.99,33.9984,0,264,1,4.52986,51.5493,0,0,21,0,46,0,0,0,0,0,0,0,0
680,89,147,6,34.2,0,264,1,4.52973,51.5492,0,0,21,0,46,0,0,0,0,0,0,0,0
681,90,147,6.009,34.398,0,253,1,4.52959,51.5492,0,0,21,0,45,0,0,0,0,0,0,0,0
682,90,147,6.019,34.4988,0,259,1,4.52946,51.5492,0,0,21,0,46,0,0,0,0,0,0,0,0
683,90,147,6.027,34.4988,0,254,1,4.52932,51.5491,0,0,21,0,46,0,0,0,0,0,0,0,0
684,90,147,6.038,34.5996,0,234,1,4.52919,51.5491,0,0,21,0,48,0,0,0,0,0,0,0,0
685,92,147,6.048,34.5996,0,249,1,4.52906,51.5491,0,0,21,0,48,0,0,0,0,0,0,0,0
686,91,147,6.056,34.7976,0,256,1,4.52892,51.5491,0,0,21,0,47,0,0,0,0,0,0,0,0
687,92,147,6.067,35.1,0,264,1,4.52878,51.549,0,0,21,0,47,0,0,0,0,0,0,0,0
688,91,147,6.079,35.1972,0,254,1,4.52864,51.549,0,0,21,0,47,0,0,0,0,0,0,0,0
689,92,147,6.087,35.1972,0,246,1,4.52851,51.549,0,0,21,0,48,0,0,0,0,0,0,0,0
690,93,147,6.098,35.298,0,245,1,4.52837,51.549,0,0,21,0,48,0,0,0,0,0,0,0,0
691,92,146,6.108,35.3988,0,249,1,4.52824,51.5489,0,0,21,0,48,0,0,0,0,0,0,0,0
692,92,146,6.118,35.3988,0,235,1,4.5281,51.5489,0,0,21,0,48,0,0,0,0,0,0,0,0
693,93,146,6.127,35.3988,0,227,1,4.52796,51.5489,0,0,21,0,46,0,0,0,0,0,0,0,0
694,93,146,6.137,35.1,0,243,1,4.52782,51.5488,0,0,21,0,46,0,0,0,0,0,0,0,0
695,94,146,6.145,34.8984,0,249,1,4.5277,51.5488,0,0,21,0,45,0,0,0,0,0,0,0,0
696,93,146,6.156,34.8984,0,237,1,4.52758,51.5488,0,0,21,0,45,0,0,0,0,0,0,0,0
697,92,146,6.166,34.7976,0,246,1,4.52746,51.5487,0,0,21,0,45,0,0,0,0,0,0,0,0
698,92,145,6.174,34.8984,0,247,1,4.52734,51.5487,0,0,21,0,44,0,0,0,0,0,0,0,0
699,92,145,6.185,34.7976,0,249,1,4.52723,51.5486,0,0,21,0,45,0,0,0,0,0,0,0,0
700,92,145,6.195,34.7976,0,241,1,4.52712,51.5485,0,0,21,0,43,0,0,0,0,0,0,0,0
701,92,146,6.203,34.5996,0,226,1,4.52702,51.5485,0,0,21,0,46,0,0,0,0,0,0,0,0
702,92,146,6.214,34.4988,0,216,1,4.52692,51.5484,0,0,21,0,44,0,0,0,0,0,0,0,0
703,92,146,6.222,34.2972,0,202,1,4.52682,51.5484,0,0,21,0,46,0,0,0,0,0,0,0,0
704,90,146,6.232,34.0992,0,196,1,4.52672,51.5483,0,0,21,0,45,0,0,0,0,0,0,0,0
705,90,146,6.241,33.9984,0,198,1,4.52663,51.5482,0,0,21,0,45,0,0,0,0,0,0,0,0
706,91,146,6.251,33.6996,0,198,1,4.52653,51.5482,0,0,21,0,45,0,0,0,0,0,0,0,0
707,90,145,6.259,33.498,0,184,1,4.52643,51.5481,0,0,21,0,45,0,0,0,0,0,0,0,0
708,90,145,6.27,33.3972,0,194,1,4.52634,51.5481,0,0,21,0,44,0,0,0,0,0,0,0,0
709,89,145,6.278,33.3972,0,230,1,4.52623,51.548,0,0,21,0,43,0,0,0,0,0,0,0,0
710,88,145,6.288,33.5988,0,255,1,4.52611,51.548,0,0,21,0,45,0,0,0,0,0,0,0,0
711,88,145,6.296,33.7968,0,256,1,4.52599,51.5479,0,0,21,0,44,0,0,0,0,0,0,0,0
712,89,145,6.307,33.9984,0,241,1,4.52587,51.5479,0,0,21,0,45,0,0,0,0,0,0,0,0
713,89,144,6.311,34.0992,0,236,1,4.52575,51.5478,0,0,21,0,45,0,0,0,0,0,0,0,0
714,90,144,6.325,34.0992,0,242,1,4.52562,51.5478,0,0,21,0,45,0,0,0,0,0,0,0,0
715,90,144,6.338,34.2,0,243,1,4.52549,51.5478,0,0,21,0,44,0,0,0,0,0,0,0,0
716,90,144,6.346,34.2972,0,251,1,4.52536,51.5477,0,0,21,0,45,0,0,0,0,0,0,0,0
717,90,145,6.356,34.2972,0,251,1,4.52522,51.5477,0,0,21,0,45,0,0,0,0,0,0,0,0
718,90,145,6.365,34.2,0,240,1,4.52509,51.5477,0,0,21,0,44,0,0,0,0,0,0,0,0
719,90,145,6.375,34.2,0,234,1,4.52496,51.5476,0,0,21,0,45,0,0,0,0,0,0,0,0
720,90,145,6.383,34.2,0,237,1,4.52483,51.5476,0,0,21,0,45,0,0,0,0,0,0,0,0
721,90,145,6.394,34.0992,0,246,1,4.5247,51.5476,0,0,21,0,46,0,0,0,0,0,0,0,0
722,90,145,6.402,34.0992,0,243,1,4.52457,51.5475,0,0,21,0,45,0,0,0,0,0,0,0,0
723,90,145,6.412,34.398,0,266,1,4.52444,51.5475,0,0,21,0,43,0,0,0,0,0,0,0,0
724,90,145,6.423,34.398,0,285,1,4.52431,51.5475,0,0,21,0,44,0,0,0,0,0,0,0,0
725,90,145,6.429,34.4988,0,253,1,4.52417,51.5474,0,0,21,0,44,0,0,0,0,0,0,0,0
726,90,145,6.441,34.4988,0,233,1,4.52403,51.5474,0,0,21,0,45,0,0,0,0,0,0,0,0
727,91,144,6.45,34.398,0,227,1,4.5239,51.5474,0,0,21,0,46,0,0,0,0,0,0,0,0
728,90,144,6.46,34.4988,0,241,1,4.52377,51.5474,0,0,21,0,44,0,0,0,0,0,0,0,0
729,90,144,6.468,34.2972,0,254,1,4.52364,51.5473,0,0,21,0,45,0,0,0,0,0,0,0,0
730,91,144,6.479,34.2972,0,244,1,4.52351,51.5473,0,0,21,0,45,0,0,0,0,0,0,0,0
731,90,144,6.489,34.2972,0,237,1,4.52337,51.5473,0,0,21,0,46,0,0,0,0,0,0,0,0
732,91,144,6.497,33.9984,0,214,1,4.52324,51.5472,0,0,21,0,46,0,0,0,0,0,0,0,0
733,90,144,6.508,33.9984,0,195,1,4.52311,51.5472,0,0,21,0,47,0,0,0,0,0,0,0,0
734,90,144,6.516,34.0992,0,217,1,4.52297,51.5472,0,0,21,0,46,0,0,0,0,0,0,0,0
735,90,144,6.526,34.2972,0,234,1,4.52284,51.5472,0,0,21,0,46,0,0,0,0,0,0,0,0
736,90,144,6.534,34.4988,0,247,1,4.52272,51.5471,0,0,21,0,48,0,0,0,0,0,0,0,0
737,90,144,6.545,34.6968,0,233,1,4.52259,51.5471,0,0,21,0,47,0,0,0,0,0,0,0,0
738,90,144,6.555,34.9992,0,245,1,4.52245,51.5471,0,0,21,0,49,0,0,0,0,0,0,0,0
739,91,144,6.563,35.298,0,262,1,4.52232,51.547,0,0,21,0,47,0,0,0,0,0,0,0,0
740,92,144,6.574,35.3988,0,232,1,4.52218,51.547,0,0,21,0,48,0,0,0,0,0,0,0,0
741,93,144,6.584,35.5968,0,241,1,4.52205,51.547,0,0,21,0,49,0,0,0,0,0,0,0,0
742,95,144,6.597,35.5968,0,246,1,4.52192,51.547,0,0,21,0,48,0,0,0,0,0,0,0,0
743,95,144,6.605,36,0,282,1,4.52178,51.5469,0,0,21,0,48,0,0,0,0,0,0,0,0
744,95,144,6.615,36.2988,0,280,1,4.52163,51.5469,0,0,21,0,47,0,0,0,0,0,0,0,0
745,95,144,6.626,36,0,255,1,4.52148,51.5469,0,0,21,0,47,0,0,0,0,0,0,0,0
746,96,144,6.636,36.198,0,259,1,4.52134,51.5469,0,0,21,0,47,0,0,0,0,0,0,0,0
747,95,144,6.646,36,0,230,0,4.5212,51.5469,0,-1,21,0,49,0,0,0,0,0,0,0,0
748,96,144,6.655,35.8992,0,214,0,4.52106,51.5468,0,-1,21,0,47,0,0,0,0,0,0,0,0
749,95,144,6.665,35.3988,0,193,0,4.52092,51.5468,0,-1,21,0,47,0,0,0,0,0,0,0,0
750,95,144,6.675,35.1,0,214,0,4.52077,51.5468,0,-1,21,0,47,0,0,0,0,0,0,0,0
751,94,144,6.684,34.8984,0,223,0,4.52063,51.5467,0,-1,21,0,46,0,0,0,0,0,0,0,0
752,93,144,6.694,34.5996,0,208,0,4.52049,51.5467,0,-1,21,0,45,0,0,0,0,0,0,0,0
753,92,144,6.704,34.5996,0,224,0,4.52036,51.5467,0,-1,21,0,46,0,0,0,0,0,0,0,0
754,92,144,6.713,34.5996,0,246,0,4.52023,51.5467,0,-1,21,0,45,0,0,0,0,0,0,0,0
755,91,144,6.723,34.4988,0,249,0,4.52009,51.5466,0,-1,21,0,45,0,0,0,0,0,0,0,0
756,92,144,6.731,34.0992,0,242,0,4.51996,51.5466,0,-1,21,0,45,0,0,0,0,0,0,0,0
757,90,145,6.741,33.8976,0,230,0,4.51982,51.5466,0,0,21,0,44,0,0,0,0,0,0,0,0
758,90,145,6.75,33.7968,0,231,0,4.51969,51.5466,0,0,21,0,45,0,0,0,0,0,0,0,0
759,90,145,6.76,33.7968,0,245,0,4.51956,51.5465,0,0,21,0,45,0,0,0,0,0,0,0,0
760,90,146,6.768,33.7968,0,259,0,4.51943,51.5465,0,0,21,0,46,0,0,0,0,0,0,0,0
761,90,146,6.779,33.5988,0,241,0,4.5193,51.5465,0,0,21,0,47,0,0,0,0,0,0,0,0
762,89,146,6.787,33.5988,0,233,0,4.51917,51.5464,0,0,21,0,46,0,0,0,0,0,0,0,0
763,90,146,6.797,33.5988,0,245,0,4.51904,51.5464,0,0,21,0,46,0,0,0,0,0,0,0,0
764,89,146,6.806,33.5988,0,241,0,4.51891,51.5464,0,0,21,0,45,0,0,0,0,0,0,0,0
765,89,146,6.816,33.498,0,236,0,4.51878,51.5464,0,0,21,0,45,0,0,0,0,0,0,0,0
766,88,146,6.824,33.3972,0,232,0,4.51864,51.5463,0,0,21,0,46,0,0,0,0,0,0,0,0
767,89,146,6.831,33.3,0,238,0,4.51852,51.5463,0,0,21,0,46,0,0,0,0,0,0,0,0
768,89,146,6.843,32.9976,0,243,0,4.51839,51.5463,0,0,21,0,47,0,0,0,0,0,0,0,0
769,88,145,6.853,32.9976,0,239,0,4.51827,51.5463,0,0,21,0,46,0,0,0,0,0,0,0,0
770,86,145,6.864,32.9976,0,235,1,4.51814,51.5462,0,0.909091,21,0,46,0,0,0,0,0,0,0,0
771,86,145,6.872,32.9976,0,231,1,4.518,51.5462,0,0.909091,21,0,46,0,0,0,0,0,0,0,0
772,87,144,6.88,32.8968,0,218,1,4.51787,51.5462,0,0.909091,21,0,45,0,0,0,0,0,0,0,0
773,87,144,6.891,32.9976,0,222,1,4.51774,51.5462,0,0.909091,21,0,44,0,0,0,0,0,0,0,0
774,88,144,6.899,33.0984,0,233,1,4.51762,51.5461,0,0.909091,21,0,45,0,0,0,0,0,0,0,0
775,87,144,6.909,33.0984,0,228,1,4.51749,51.5461,0,0.909091,21,0,46,0,0,0,0,0,0,0,0
776,88,144,6.917,32.9976,0,242,1,4.51736,51.5461,0,0.909091,21,0,45,0,0,0,0,0,0,0,0
777,88,143,6.926,32.9976,0,258,1,4.51723,51.5461,0,0.909091,21,0,45,0,0,0,0,0,0,0,0
778,87,143,6.936,32.9976,0,258,1,4.5171,51.5461,0,0.909091,21,0,46,0,0,0,0,0,0,0,0
779,88,143,6.944,33.1992,0,271,1,4.51696,51.5461,0,0.909091,21,0,46,0,0,0,0,0,0,0,0
780,87,143,6.955,33.5988,0,271,1,4.51682,51.5461,0,0,21,0,48,0,0,0,0,0,0,0,0
781,88,143,6.963,33.8976,0,278,1,4.51669,51.5461,0,0,21,0,46,0,0,0,0,0,0,0,0
782,89,143,6.973,34.398,0,270,1,4.51656,51.5462,0,0,21,0,46,0,0,0,0,0,0,0,0
783,89,143,6.984,34.5996,0,252,0,4.51643,51.5462,0,-0.909091,21,0,45,0,0,0,0,0,0,0,0
784,90,143,6.992,34.9992,0,252,0,4.5163,51.5462,0,-0.909091,21,0,45,0,0,0,0,0,0,0,0
785,92,143,7.002,35.298,0,254,0,4.51618,51.5463,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
786,92,143,7.013,35.3988,0,260,0,4.51605,51.5463,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
787,93,143,7.021,35.5968,0,257,0,4.51592,51.5463,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
788,93,143,7.031,35.298,0,245,0,4.51581,51.5464,0,-0.909091,21,0,45,0,0,0,0,0,0,0,0
789,94,144,7.042,35.1972,0,241,0,4.51569,51.5465,0,-0.909091,21,0,46,0,0,0,0,0,0,0,0
790,93,144,7.05,34.9992,0,259,0,4.51558,51.5465,0,-0.909091,21,0,47,0,0,0,0,0,0,0,0
791,93,144,7.06,35.1,0,280,0,4.51547,51.5466,0,-0.909091,21,0,48,0,0,0,0,0,0,0,0
792,93,144,7.071,34.9992,0,273,0,4.51536,51.5466,0,-0.909091,21,0,47,0,0,0,0,0,0,0,0
793,92,144,7.079,35.1972,0,286,0,4.51525,51.5467,0,0,21,0,48,0,0,0,0,0,0,0,0
