secs, cad, hr, km, kph, nm, watts, alt, lon, lat, headwind, slope, temp, interval, lrbalance, lte, rte, lps, rps, smo2, thb, o2hb, hhb
477,96,0,0.01347,0,0,231,63.8,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
478,96,0,0.01348,0,0,236,63.8,4.47815,51.5453,0,0,16,0,-255,82.5,0,20,0,0,0,0,0
479,97,0,0.01348,0,0,236,63.8,4.47815,51.5453,0,0,16,0,-255,82.5,0,20,0,0,0,0,0
480,96,0,0.0135,0,0,228,63.8,4.47815,51.5453,0,0,16,0,-255,84.5,0,21.5,0,0,0,0,0
481,96,0,0.0135,0,0,226,63.8,4.47815,51.5453,0,0,16,0,-255,84.5,0,21.5,0,0,0,0,0
482,97,0,0.0135,0,0,220,63.6,4.47815,51.5453,0,0,16,0,-255,84.5,0,21.5,0,0,0,0,0
483,96,0,0.0135,0,0,204,63.6,4.47815,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
484,96,0,0.01351,0,0,199,63.6,4.47815,51.5453,0,0,16,0,-255,84.5,0,22,0,0,0,0,0
485,96,0,0.01351,0,0,219,63.6,4.47815,51.5453,0,0,16,0,-255,85,0,20.5,0,0,0,0,0
486,96,0,0.01351,0,0,212,63.6,4.47815,51.5453,0,0,16,0,-255,85,0,20.5,0,0,0,0,0
487,95,0,0.01351,0,0,224,63.6,4.47815,51.5453,0,0,16,0,-255,84.5,0,21.5,0,0,0,0,0
488,96,0,0.01351,0,0,216,63.6,4.47815,51.5453,0,0,16,0,-255,84.5,0,21.5,0,0,0,0,0
489,96,0,0.01351,0,0,220,63.6,4.47815,51.5453,0,0,16,0,-255,84.5,0,21.5,0,0,0,0,0
490,96,0,0.01351,0,0,220,63.6,4.47815,51.5453,0,0,16,0,-255,86.5,0,23.5,0,0,0,0,0
491,96,0,0.01352,0,0,212,63.6,4.47815,51.5453,0,0,16,0,-255,86.5,0,23.5,0,0,0,0,0
492,96,0,0.01352,0,0,209,63.6,4.47815,51.5453,0,0,16,0,-255,80,0,19.5,0,0,0,0,0
493,96,0,0.01352,0,0,220,63.6,4.47815,51.5453,0,0,16,0,-255,80,0,19.5,0,0,0,0,0
494,97,0,0.01353,0,0,221,63.6,4.47815,51.5453,0,0,16,0,-255,80,0,19.5,0,0,0,0,0
495,96,0,0.01353,0,0,237,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
496,98,0,0.01353,0,0,228,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
497,97,0,0.01353,0,0,224,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
498,96,0,0.01354,0,0,226,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
499,97,0,0.01354,0,0,226,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,21.5,0,0,0,0,0
500,97,0,0.01354,0,0,227,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,21.5,0,0,0,0,0
501,97,0,0.01354,0,0,228,63.4,4.47815,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
502,97,0,0.01354,0,0,228,63.4,4.47815,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
503,96,0,0.01354,0,0,221,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,23,0,0,0,0,0
504,96,0,0.01354,0,0,214,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,23,0,0,0,0,0
505,96,0,0.01354,0,0,225,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,23,0,0,0,0,0
506,95,0,0.01354,0,0,207,63.4,4.47815,51.5453,0,0,16,0,-255,81,0,19,0,0,0,0,0
507,97,0,0.01354,0,0,207,63.4,4.47815,51.5453,0,0,16,0,-255,81,0,19,0,0,0,0,0
508,95,0,0.01354,0,0,204,63.4,4.47815,51.5453,0,0,16,0,-255,82.5,0,21,0,0,0,0,0
509,96,0,0.01354,0,0,216,63.4,4.47815,51.5453,0,0,16,0,-255,82.5,0,21,0,0,0,0,0
510,96,0,0.01355,0,0,213,63.4,4.47815,51.5453,0,0,16,0,-255,82.5,0,21,0,0,0,0,0
511,96,0,0.01355,0,0,234,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
512,96,0,0.01355,0,0,225,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
513,96,0,0.01356,0,0,234,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
514,96,0,0.01356,0,0,215,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
515,97,0,0.01356,0,0,200,63.4,4.47815,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
516,96,0,0.01356,0,0,216,63.4,4.47815,51.5453,0,0,16,0,-255,80.5,0,20.5,0,0,0,0,0
517,96,0,0.01357,0,0,233,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,21.5,0,0,0,0,0
518,97,0,0.01357,0,0,227,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,21.5,0,0,0,0,0
519,97,0,0.01357,0,0,246,63.4,4.47815,51.5453,0,0,16,0,-255,82,0,23,0,0,0,0,0
520,98,0,0.01357,0,0,273,63.4,4.47815,51.5453,0,0,16,0,-255,82,0,23,0,0,0,0,0
521,99,0,0.01357,0,0,272,63.4,4.47815,51.5453,0,0,16,0,-255,82,0,23,0,0,0,0,0
522,100,0,0.01357,0,0,261,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
523,100,0,0.01357,0,0,264,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
524,98,0,0.01357,0,0,269,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,24.5,0,0,0,0,0
525,99,0,0.01357,0,0,250,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,24.5,0,0,0,0,0
526,99,0,0.01358,0,0,236,63.4,4.47815,51.5453,0,0,16,0,-255,86.5,0,24.5,0,0,0,0,0
527,98,0,0.01358,0,0,240,63.4,4.47815,51.5453,0,0,16,0,-255,86.5,0,24.5,0,0,0,0,0
528,96,0,0.01358,0,0,240,63.4,4.47815,51.5453,0,0,16,0,-255,86.5,0,24.5,0,0,0,0,0
529,97,0,0.01358,0,0,257,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
530,97,0,0.01358,0,0,243,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
531,95,0,0.01358,0,0,243,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
532,97,0,0.01358,0,0,228,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
533,95,0,0.01358,0,0,229,63.6,4.47815,51.5453,0,0,16,0,-255,82.5,0,21,0,0,0,0,0
534,95,0,0.01358,0,0,238,63.6,4.47815,51.5453,0,0,16,0,-255,82.5,0,21,0,0,0,0,0
535,96,0,0.01359,0,0,255,63.6,4.47815,51.5453,0,0,16,0,-255,82.5,0,21,0,0,0,0,0
536,96,0,0.0136,0,0,235,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
537,96,0,0.0136,0,0,241,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
538,96,0,0.01361,0,0,253,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
539,96,0,0.01361,0,0,243,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
540,96,0,0.01361,0,0,243,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
541,96,0,0.01361,0,0,234,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
542,96,0,0.01361,0,0,227,63.6,4.47815,51.5453,0,0,16,0,-255,80,0,20.5,0,0,0,0,0
543,97,0,0.01361,0,0,222,63.6,4.47815,51.5453,0,0,16,0,-255,80,0,20.5,0,0,0,0,0
544,96,0,0.01361,0,0,241,63.6,4.47815,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
545,96,0,0.01361,0,0,224,63.6,4.47815,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
546,95,0,0.01361,0,0,231,63.6,4.47815,51.5453,0,0,16,0,-255,82,0,20.5,0,0,0,0,0
547,96,0,0.01361,0,0,239,63.6,4.47815,51.5453,0,0,16,0,-255,82.5,0,20.5,0,0,0,0,0
548,95,0,0.01361,0,0,219,63.6,4.47815,51.5453,0,0,16,0,-255,82.5,0,20.5,0,0,0,0,0
549,97,0,0.01362,0,0,180,63.6,4.47815,51.5453,0,0,16,0,-255,82.5,0,20.5,0,0,0,0,0
550,95,0,0.01363,0,0,205,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
551,96,0,0.01363,0,0,206,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
552,96,0,0.01364,0,0,208,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
553,96,0,0.01364,0,0,211,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
554,96,0,0.01364,0,0,211,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
555,96,0,0.01364,0,0,207,63.6,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
556,96,0,0.01364,0,0,226,63.6,4.47815,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
557,96,0,0.01365,0,0,211,63.6,4.47815,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
558,98,0,0.01365,0,0,216,63.6,4.47815,51.5453,0,0,16,0,-255,88.5,0,23,0,0,0,0,0
559,97,0,0.01366,0,0,246,63.6,4.47815,51.5453,0,0,16,0,-255,88.5,0,23,0,0,0,0,0
560,98,0,0.01366,0,0,238,63.6,4.47815,51.5453,0,0,16,0,-255,86,0,22.5,0,0,0,0,0
561,98,0,0.01366,0,0,227,63.6,4.47815,51.5453,0,0,16,0,-255,86,0,22.5,0,0,0,0,0
562,97,0,0.01367,0,0,239,63.6,4.47815,51.5453,0,0,16,0,-255,86,0,22.5,0,0,0,0,0
563,97,0,0.01367,0,0,217,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
564,97,0,0.01368,0,0,233,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
565,98,0,0.01368,0,0,233,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
566,98,0,0.01368,0,0,243,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
567,99,0,0.01369,0,0,230,63.4,4.47815,51.5453,0,0,16,0,-255,81.5,0,21.5,0,0,0,0,0
568,99,0,0.01369,0,0,227,63.4,4.47815,51.5453,0,0,16,0,-255,81.5,0,21.5,0,0,0,0,0
569,99,0,0.0137,0,0,227,63.4,4.47815,51.5453,0,0,16,0,-255,81.5,0,21.5,0,0,0,0,0
570,98,0,0.0137,0,0,236,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
571,99,0,0.0137,0,0,225,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
572,99,0,0.0137,0,0,235,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,18.5,0,0,0,0,0
573,99,0,0.0137,0,0,237,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,18.5,0,0,0,0,0
574,99,0,0.0137,0,0,234,63.4,4.47815,51.5453,0,0,16,0,-255,83,0,18.5,0,0,0,0,0
575,99,0,0.0137,0,0,234,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
576,99,0,0.0137,0,0,228,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
577,99,0,0.0137,0,0,238,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
578,99,0,0.01371,0,0,232,63.4,4.47815,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
579,99,0,0.01371,0,0,276,63.4,4.47815,51.5453,0,0,16,0,-255,100,0,33.5,0,0,0,0,0
580,104,0,0.01371,0,0,256,63.4,4.47815,51.5453,0,0,16,0,-255,100,0,33.5,0,0,0,0,0
581,100,0,0.01372,0,0,261,63.4,4.47815,51.5453,0,0,16,0,-255,87,0,22.5,0,0,0,0,0
582,100,0,0.01372,0,0,266,63.4,4.47815,51.5453,0,0,16,0,-255,87,0,22.5,0,0,0,0,0
583,100,0,0.01372,0,0,266,63.4,4.47815,51.5453,0,0,16,0,-255,79,0,19.5,0,0,0,0,0
584,100,0,0.01372,0,0,266,63.4,4.47815,51.5453,0,0,16,0,-255,79,0,19.5,0,0,0,0,0
585,91,0,0.01372,0,0,286,63.4,4.47815,51.5453,0,0,16,0,-255,79,0,19.5,0,0,0,0,0
586,93,0,0.01373,0,0,276,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,21,0,0,0,0,0
587,94,0,0.01373,0,0,268,63.4,4.47815,51.5453,0,0,16,0,-255,84.5,0,21,0,0,0,0,0
588,93,0,0.01373,0,0,269,63.4,4.47815,51.5453,0,0,16,0,-255,87,0,21.5,0,0,0,0,0
589,94,0,0.01374,0,0,277,63.4,4.47815,51.5453,0,0,16,0,-255,87,0,21.5,0,0,0,0,0
590,94,0,0.01374,0,0,275,63.4,4.47815,51.5453,0,0,16,0,-255,87.5,0,21.5,0,0,0,0,0
591,95,0,0.01374,0,0,266,63.4,4.47815,51.5453,0,0,16,0,-255,87.5,0,21.5,0,0,0,0,0
592,95,0,0.01374,0,0,266,63.4,4.47815,51.5453,0,0,16,0,-255,88.5,0,24,0,0,0,0,0
593,95,0,0.01374,0,0,268,63.4,4.47815,51.5453,0,0,16,0,-255,88.5,0,24,0,0,0,0,0
594,95,0,0.01374,0,0,269,63.4,4.47815,51.5453,0,0,16,0,-255,88.5,0,24,0,0,0,0,0
595,95,0,0.01375,0,0,255,63.4,4.47815,51.5453,0,0,16,0,-255,87,0,21.5,0,0,0,0,0
596,95,0,0.01375,0,0,267,63.4,4.47815,51.5453,0,0,16,0,-255,87,0,21.5,0,0,0,0,0
597,95,0,0.01375,0,0,274,63.4,4.47815,51.5453,0,0,16,0,-255,92.5,0,23.5,0,0,0,0,0
598,95,0,0.01376,0,0,274,63.4,4.47815,51.5453,0,0,16,0,-255,92.5,0,23.5,0,0,0,0,0
599,94,0,0.01376,0,0,278,63.4,4.47816,51.5453,0,0,16,0,-255,87.5,0,23.5,0,0,0,0,0
600,93,0,0.01376,0,0,292,63.4,4.47816,51.5453,0,0,16,0,-255,87.5,0,23.5,0,0,0,0,0
601,96,0,0.01376,0,0,283,63.4,4.47816,51.5453,0,0,16,0,-255,87.5,0,23.5,0,0,0,0,0
602,96,0,0.01376,0,0,293,63.4,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
603,98,0,0.01376,0,0,342,63.4,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
604,96,0,0.01376,0,0,347,63.4,4.47816,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
605,92,0,0.01376,0,0,390,63.4,4.47816,51.5453,0,0,16,0,-255,85.5,0,23.5,0,0,0,0,0
606,94,0,0.01376,0,0,382,63.4,4.47816,51.5453,0,0,16,0,-255,92.5,0,24.5,0,0,0,0,0
607,94,0,0.01378,0,0,379,63.4,4.47816,51.5453,0,0,16,0,-255,92.5,0,24.5,0,0,0,0,0
608,95,0,0.01378,0,0,372,63.4,4.47816,51.5453,0,0,16,0,-255,92.5,0,24.5,0,0,0,0,0
609,95,0,0.01378,0,0,344,63.4,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
610,95,0,0.01378,0,0,352,63.4,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
611,95,0,0.01378,0,0,377,63.4,4.47816,51.5453,0,0,16,0,-255,92.5,0,25,0,0,0,0,0
612,95,0,0.01378,0,0,347,63.4,4.47816,51.5453,0,0,16,0,-255,92.5,0,25,0,0,0,0,0
613,96,0,0.01378,0,0,352,63.4,4.47816,51.5453,0,0,16,0,-255,93,0,25,0,0,0,0,0
614,95,0,0.01379,0,0,366,63.4,4.47816,51.5453,0,0,16,0,-255,93,0,25,0,0,0,0,0
615,95,0,0.01379,0,0,352,63.2,4.47816,51.5453,0,0,16,0,-255,93.5,0,24,0,0,0,0,0
616,95,0,0.01379,0,0,356,63.2,4.47816,51.5453,0,0,16,0,-255,93.5,0,24,0,0,0,0,0
617,95,0,0.01379,0,0,356,63.2,4.47816,51.5453,0,0,16,0,-255,93.5,0,24,0,0,0,0,0
618,96,0,0.0138,0,0,355,63.2,4.47816,51.5453,0,0,16,0,-255,93,0,25,0,0,0,0,0
619,96,0,0.0138,0,0,336,63.2,4.47816,51.5453,0,0,16,0,-255,93,0,25,0,0,0,0,0
620,95,0,0.0138,0,0,353,63.2,4.47816,51.5453,0,0,16,0,-255,93,0,25,0,0,0,0,0
621,95,0,0.0138,0,0,347,63.2,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
622,96,0,0.01381,0,0,347,63,4.47816,51.5453,0,0,16,0,-255,92.5,0,25.5,0,0,0,0,0
623,95,0,0.01382,0,0,362,63,4.47816,51.5453,0,0,16,0,-255,92.5,0,25.5,0,0,0,0,0
624,96,0,0.01383,0,0,355,63,4.47816,51.5453,0,0,16,0,-255,93.5,0,24,0,0,0,0,0
625,96,0,0.01383,0,0,352,63,4.47816,51.5453,0,0,16,0,-255,93.5,0,24,0,0,0,0,0
626,96,0,0.01383,0,0,364,63,4.47816,51.5453,0,0,16,0,-255,93.5,0,24,0,0,0,0,0
627,95,0,0.01383,0,0,358,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
628,95,0,0.01383,0,0,365,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
629,96,0,0.01383,0,0,365,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
630,96,0,0.01383,0,0,366,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
631,96,0,0.01383,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,95.5,0,24.5,0,0,0,0,0
632,96,0,0.01384,0,0,352,63,4.47816,51.5453,0,0,16,0,-255,95.5,0,24.5,0,0,0,0,0
633,96,0,0.01384,0,0,354,62.8,4.47816,51.5453,0,0,16,0,-255,95.5,0,24.5,0,0,0,0,0
634,96,0,0.01386,0,0,359,62.8,4.47816,51.5453,0,0,16,0,-255,95,0,24,0,0,0,0,0
635,97,0,0.01386,0,0,364,62.8,4.47816,51.5453,0,0,16,0,-255,95,0,24,0,0,0,0,0
636,96,0,0.01386,0,0,363,62.8,4.47816,51.5453,0,0,16,0,-255,94,0,25.5,0,0,0,0,0
637,98,0,0.01386,0,0,353,62.8,4.47816,51.5453,0,0,16,0,-255,94,0,25.5,0,0,0,0,0
638,96,0,0.01386,0,0,343,62.8,4.47816,51.5453,0,0,16,0,-255,92.5,0,22,0,0,0,0,0
639,96,0,0.01387,0,0,362,62.8,4.47816,51.5453,0,0,16,0,-255,92.5,0,22,0,0,0,0,0
640,96,0,0.01387,0,0,382,62.8,4.47816,51.5453,0,0,16,0,-255,92.5,0,22,0,0,0,0,0
641,96,0,0.01387,0,0,382,62.8,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
642,97,0,0.01387,0,0,381,62.6,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
643,97,0,0.01387,0,0,364,62.6,4.47816,51.5453,0,0,16,0,-255,94,0,23.5,0,0,0,0,0
644,96,0,0.01388,0,0,365,62.6,4.47816,51.5453,0,0,16,0,-255,94,0,23.5,0,0,0,0,0
645,96,0,0.01388,0,0,360,62.6,4.47816,51.5453,0,0,16,0,-255,95,0,24,0,0,0,0,0
646,97,0,0.01388,0,0,362,62.6,4.47816,51.5453,0,0,16,0,-255,95,0,24,0,0,0,0,0
647,97,0,0.01388,0,0,363,62.6,4.47816,51.5453,0,0,16,0,-255,95,0,24,0,0,0,0,0
648,96,0,0.01388,0,0,363,62.6,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
649,97,0,0.01388,0,0,380,62.6,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
650,98,0,0.01388,0,0,370,62.6,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
651,97,0,0.01388,0,0,366,62.6,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
652,97,0,0.01389,0,0,377,62.6,4.47816,51.5453,0,0,16,0,-255,96,0,26,0,0,0,0,0
653,96,0,0.01389,0,0,363,62.6,4.47816,51.5453,0,0,16,0,-255,96,0,26,0,0,0,0,0
654,97,0,0.0139,0,0,358,62.6,4.47816,51.5453,0,0,16,0,-255,95,0,24.5,0,0,0,0,0
655,96,0,0.0139,0,0,367,62.8,4.47816,51.5453,0,0,16,0,-255,95,0,24.5,0,0,0,0,0
656,97,0,0.0139,0,0,386,62.8,4.47816,51.5453,0,0,16,0,-255,96,0,25,0,0,0,0,0
657,97,0,0.0139,0,0,365,63,4.47816,51.5453,0,0,16,0,-255,96,0,25,0,0,0,0,0
658,97,0,0.0139,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,96,0,25,0,0,0,0,0
659,97,0,0.0139,0,0,363,62.8,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
660,97,0,0.0139,0,0,371,62.8,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
661,96,0,0.0139,0,0,358,62.8,4.47816,51.5453,0,0,16,0,-255,95,0,25.5,0,0,0,0,0
662,97,0,0.0139,0,0,368,62.8,4.47816,51.5453,0,0,16,0,-255,95,0,25.5,0,0,0,0,0
663,97,0,0.0139,0,0,376,62.8,4.47816,51.5453,0,0,16,0,-255,96.5,0,25.5,0,0,0,0,0
664,98,0,0.0139,0,0,368,63,4.47816,51.5453,0,0,16,0,-255,96.5,0,25.5,0,0,0,0,0
665,98,0,0.0139,0,0,368,63,4.47816,51.5453,0,0,16,0,-255,96.5,0,25.5,0,0,0,0,0
666,97,0,0.0139,0,0,368,63,4.47816,51.5453,0,0,16,0,-255,96,0,26.5,0,0,0,0,0
667,97,0,0.01392,0,0,375,63,4.47816,51.5453,0,0,16,0,-255,96,0,26.5,0,0,0,0,0
668,97,0,0.01392,0,0,376,63,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
669,98,0,0.01392,0,0,383,63,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
670,97,0,0.01392,0,0,385,63,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
671,97,0,0.01392,0,0,372,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
672,97,0,0.01392,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,95.5,0,25,0,0,0,0,0
673,97,0,0.01392,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,95.5,0,25,0,0,0,0,0
674,96,0,0.01392,0,0,351,63,4.47816,51.5453,0,0,16,0,-255,95.5,0,25,0,0,0,0,0
675,97,0,0.01392,0,0,373,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
676,99,0,0.01392,0,0,371,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
677,97,0,0.01392,0,0,384,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
678,97,0,0.01407,0,0,387,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
679,97,0,0.01407,0,0,387,63,4.47816,51.5453,0,0,16,0,-255,92.5,0,24.5,0,0,0,0,0
680,97,0,0.01408,0,0,374,63,4.47816,51.5453,0,0,16,0,-255,92.5,0,24.5,0,0,0,0,0
681,97,0,0.01408,0,0,359,63,4.47816,51.5453,0,0,16,0,-255,94.5,0,25.5,0,0,0,0,0
682,97,0,0.0141,0,0,362,63,4.47816,51.5453,0,0,16,0,-255,94.5,0,25.5,0,0,0,0,0
683,97,0,0.0141,0,0,370,63,4.47816,51.5453,0,0,16,0,-255,94.5,0,25.5,0,0,0,0,0
684,98,0,0.01411,0,0,369,63,4.47816,51.5453,0,0,16,0,-255,94.5,0,25.5,0,0,0,0,0
685,98,0,0.01411,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
686,98,0,0.01412,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
687,97,0,0.01412,0,0,366,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
688,98,0,0.01412,0,0,363,63,4.47816,51.5453,0,0,16,0,-255,93.5,0,23.5,0,0,0,0,0
689,98,0,0.01412,0,0,380,63,4.47816,51.5453,0,0,16,0,-255,93.5,0,23.5,0,0,0,0,0
690,97,0,0.01412,0,0,377,63,4.47816,51.5453,0,0,16,0,-255,93.5,0,23.5,0,0,0,0,0
691,98,0,0.01413,0,0,380,63,4.47816,51.5453,0,0,16,0,-255,95,0,25,0,0,0,0,0
692,97,0,0.01413,0,0,381,63,4.47816,51.5453,0,0,16,0,-255,95,0,25,0,0,0,0,0
693,98,0,0.01413,0,0,371,63,4.47816,51.5453,0,0,16,0,-255,95,0,25,0,0,0,0,0
694,98,0,0.01414,0,0,364,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
695,98,0,0.01415,0,0,377,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
696,98,0,0.01415,0,0,381,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
697,98,0,0.01416,0,0,376,63,4.47816,51.5453,0,0,16,0,-255,95,0,25.5,0,0,0,0,0
698,98,0,0.01416,0,0,376,63,4.47816,51.5453,0,0,16,0,-255,95,0,25.5,0,0,0,0,0
699,98,0,0.01418,0,0,371,63,4.47816,51.5453,0,0,16,0,-255,95,0,25.5,0,0,0,0,0
700,98,0,0.01419,0,0,370,63,4.47816,51.5453,0,0,16,0,-255,94,0,24.5,0,0,0,0,0
701,98,0,0.01419,0,0,373,63,4.47816,51.5453,0,0,16,0,-255,94,0,24.5,0,0,0,0,0
702,97,0,0.0142,0,0,373,63,4.47816,51.5453,0,0,16,0,-255,94,0,24.5,0,0,0,0,0
703,98,0,0.0142,0,0,369,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
704,98,0,0.0142,0,0,358,63,4.47816,51.5453,0,0,16,0,-255,92,0,24,0,0,0,0,0
705,98,0,0.0142,0,0,367,63,4.47816,51.5453,0,0,16,0,-255,92,0,24,0,0,0,0,0
706,97,0,0.0142,0,0,381,63,4.47816,51.5453,0,0,16,0,-255,92,0,24,0,0,0,0,0
707,99,0,0.0142,0,0,378,63,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
708,98,0,0.0142,0,0,357,63,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
709,98,0,0.01421,0,0,373,63,4.47816,51.5453,0,0,16,0,-255,96,0,24.5,0,0,0,0,0
710,97,0,0.01421,0,0,384,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
711,97,0,0.01421,0,0,407,63,4.47816,51.5453,0,0,16,0,-255,0,0,0,0,0,0,0,0
